GEOID,GNIS ID,Name,Short Name,State,CBSA,Metropolitan Division,Central,Time Zone,Time Zone 2,FIPS Class,Population,Housing Units,Land Area,Water Area,Latitude,Longitude
55019,1581069,Clark County,Clark,WI,,,F,America/Chicago,,H1,34703,14799,1209.698,8.972,44.734725,-90.6120571
55021,1581070,Columbia County,Columbia,WI,31540,,F,America/Chicago,,H1,58272,26683,765.6,30.385,43.466608,-89.3337362
55023,1581071,Crawford County,Crawford,WI,,,F,America/Chicago,,H1,16123,8699,570.805,28.405,43.2394623,-90.9310478
55025,1581072,Dane County,Dane,WI,31540,,T,America/Chicago,,H1,559891,250416,1196.496,41.006,43.0672901,-89.4181224
55027,1581073,Dodge County,Dodge,WI,13180,,T,America/Chicago,,H1,89032,38150,875.699,31.402,43.4162951,-88.7075067
55029,1581074,Door County,Door,WI,,,F,America/Chicago,,H1,30038,23873,481.936,1888.299,45.0326297,-87.028957
55031,1581075,Douglas County,Douglas,WI,20260,,T,America/Chicago,,H1,44092,22951,1304.272,175.403,46.4641099,-91.8994025
55033,1581076,Dunn County,Dunn,WI,32860,,T,America/Chicago,,H1,45221,18729,850.159,13.735,44.946584,-91.8964036
55035,1581077,Eau Claire County,Eau Claire,WI,20740,,T,America/Chicago,,H1,105697,45241,637.922,7.277,44.7267746,-91.2859816
55037,1581078,Florence County,Florence,WI,27020,,F,America/Chicago,,H1,4574,4639,488.024,9.31,45.8484477,-88.3981512
55039,1581079,Fond du Lac County,Fond du Lac,WI,22540,,T,America/Chicago,,H1,104027,45711,719.566,46.276,43.7535895,-88.4882631
55041,1581080,Forest County,Forest,WI,,,F,America/Chicago,,H1,9239,8661,1014.266,32.254,45.6673208,-88.7703949
55043,1581081,Grant County,Grant,WI,38420,,T,America/Chicago,,H1,51842,22148,1146.877,36.497,42.8674819,-90.7062204
55045,1581082,Green County,Green,WI,31540,,F,America/Chicago,,H1,37066,16304,584.044,0.507,42.6800091,-89.602222
55047,1581083,Green Lake County,Green Lake,WI,,,F,America/Chicago,,H1,19093,10703,349.544,30.58,43.8003789,-89.0448597
55049,1581084,Iowa County,Iowa,WI,31540,,F,America/Chicago,,H1,23766,10965,762.698,5.355,43.0004744,-90.135384
55051,1581085,Iron County,Iron,WI,,,F,America/Chicago,,H1,6136,5576,758.209,160.955,46.3170556,-90.2644527
55053,1581086,Jackson County,Jackson,WI,,,F,America/Chicago,,H1,20958,9646,987.915,12.563,44.3191504,-90.8051677
55055,1581087,Jefferson County,Jefferson,WI,48020,,T,America/Chicago,,H1,85932,36469,556.492,26.249,43.0208142,-88.7758658
55057,1581088,Juneau County,Juneau,WI,,,F,America/Chicago,,H1,26695,14540,767.081,38.085,43.9246051,-90.1137916
55059,1581089,Kenosha County,Kenosha,WI,28450,,T,America/Chicago,,H1,168693,72447,271.833,482.192,42.5785041,-87.6531182
55061,1581090,Kewaunee County,Kewaunee,WI,24580,,F,America/Chicago,,H1,20570,9280,342.454,741.832,44.5059942,-87.3072533
55063,1581091,La Crosse County,La Crosse,WI,29100,,T,America/Chicago,,H1,120216,52777,451.807,28.243,43.906569,-91.115218
55065,1581092,Lafayette County,Lafayette,WI,,,F,America/Chicago,,H1,16716,7177,633.588,0.98,42.6604994,-90.131722
55067,1581093,Langlade County,Langlade,WI,,,F,America/Chicago,,H1,19512,12185,870.69,17.104,45.2623444,-89.0719088
55069,1581094,Lincoln County,Lincoln,WI,,,F,America/Chicago,,H1,28402,16151,878.704,28.087,45.3374315,-89.734639
55071,1581095,Manitowoc County,Manitowoc,WI,31820,,T,America/Chicago,,H1,81242,37821,589.302,904.774,44.1106889,-87.5123717
55073,1581096,Marathon County,Marathon,WI,48140,,T,America/Chicago,,H1,137820,59980,1545.194,31.14,44.8982857,-89.7590589
55075,1581097,Marinette County,Marinette,WI,31940,,T,America/Chicago,,H1,41827,29305,1399.468,150.53,45.3508956,-88.0022205
55077,1581098,Marquette County,Marquette,WI,,,F,America/Chicago,,H1,15619,9788,455.713,8.752,43.8195819,-89.3987488
55078,1581099,Menominee County,Menominee,WI,43020,,F,America/Chicago,,H1,4279,2154,357.615,7.345,45.0043672,-88.7100059
55079,1581100,Milwaukee County,Milwaukee,WI,33340,,T,America/Chicago,,H1,933063,423764,241.457,948.055,43.0154569,-87.5805487
55081,1581101,Monroe County,Monroe,WI,43890,,T,America/Chicago,,H1,46208,19804,900.904,7.176,43.9457158,-90.6178241
55083,1581102,Oconto County,Oconto,WI,24580,,F,America/Chicago,,H1,39048,23835,997.477,151.371,44.9985323,-88.2205851
55085,1581103,Oneida County,Oneida,WI,,,F,America/Chicago,,H1,37799,30614,1113.944,122.627,45.7055577,-89.5218199
55087,1581104,Outagamie County,Outagamie,WI,11540,,T,America/Chicago,,H1,190611,79305,637.557,7.051,44.416092,-88.4649323
55089,1581105,Ozaukee County,Ozaukee,WI,33340,,F,America/Chicago,,H1,91745,39120,233.011,883.183,43.3656487,-87.594466
55091,1581106,Pepin County,Pepin,WI,,,F,America/Chicago,,H1,7363,3581,232.008,16.695,44.4826502,-92.1496888
55093,1581107,Pierce County,Pierce,WI,33460,,F,America/Chicago,,H1,42187,16872,574.018,18.708,44.7194015,-92.4225035
55095,1581108,Polk County,Polk,WI,,,F,America/Chicago,,H1,45128,24272,914.32,42.096,45.4614199,-92.441396
55097,1581109,Portage County,Portage,WI,44620,,T,America/Chicago,,H1,70281,31265,800.874,21.944,44.4760263,-89.5014007
55099,1581110,Price County,Price,WI,,,F,America/Chicago,,H1,14066,10797,1254.057,23.975,45.6803837,-90.3614492
55101,1581111,Racine County,Racine,WI,39540,,T,America/Chicago,,H1,197068,84455,332.611,459.532,42.7511743,-87.696081
55103,1581112,Richland County,Richland,WI,,,F,America/Chicago,,H1,17256,8507,586.15,3.148,43.3756405,-90.4294834
55105,1581113,Rock County,Rock,WI,27500,,T,America/Chicago,,H1,163817,70230,718.167,7.991,42.6712181,-89.0715583
55107,1581114,Rusk County,Rusk,WI,,,F,America/Chicago,,H1,14179,8667,913.553,17.303,45.4751427,-91.1331319
55111,1581115,Sauk County,Sauk,WI,12660,,T,America/Chicago,,H1,65664,30907,831.587,17.598,43.4266634,-89.9482167
55113,1581116,Sawyer County,Sawyer,WI,,,F,America/Chicago,,H1,18057,16045,1257.6,92.638,45.8799718,-91.1446649
55115,1581117,Shawano County,Shawano,WI,43020,,T,America/Chicago,,H1,40848,20416,893.225,16.171,44.7891558,-88.7654355
55117,1581118,Sheboygan County,Sheboygan,WI,43100,,T,America/Chicago,,H1,117741,52375,511.519,759.722,43.7197074,-87.6347745
55119,1581119,Taylor County,Taylor,WI,,,F,America/Chicago,,H1,19979,9490,975.052,9.51,45.2115439,-90.5012525
55121,1581120,Trempealeau County,Trempealeau,WI,,,F,America/Chicago,,H1,30679,13286,732.966,9.008,44.3039701,-91.3584547
55123,1581121,Vernon County,Vernon,WI,29100,,F,America/Chicago,,H1,30811,13874,791.563,24.821,43.5938619,-90.8343824
55125,1581122,Vilas County,Vilas,WI,,,F,America/Chicago,,H1,23146,24661,857.71,160.006,46.0528986,-89.5148456
55127,1581123,Walworth County,Walworth,WI,48580,,T,America/Chicago,,H1,105127,53231,555.433,21.163,42.6684853,-88.5419064
55129,1581124,Washburn County,Washburn,WI,,,F,America/Chicago,,H1,16685,12770,797.114,56.203,45.8991792,-91.7912346
55131,1581125,Washington County,Washington,WI,33340,,F,America/Chicago,,H1,136842,58391,430.644,5.019,43.36848,-88.2307625
55133,1581126,Waukesha County,Waukesha,WI,33340,,T,America/Chicago,,H1,407290,172274,549.725,30.814,43.0182145,-88.3045083
55135,1581127,Waupaca County,Waupaca,WI,,,F,America/Chicago,,H1,51822,25536,747.702,17.472,44.4704612,-88.9647928
55137,1581128,Waushara County,Waushara,WI,,,F,America/Chicago,,H1,24672,14776,626.161,11.234,44.1131203,-89.242879
55139,1581129,Winnebago County,Winnebago,WI,36780,,T,America/Chicago,,H1,171197,76371,434.697,143.873,44.0688769,-88.6446588
55141,1581130,Wood County,Wood,WI,49220,,T,America/Chicago,,H1,74138,34558,793.017,16.235,44.4553312,-90.0415485
55109,1581833,Saint Croix County,St. Croix,WI,33460,,F,America/Chicago,,H1,93752,37640,722.158,13.027,45.0339821,-92.452577
56001,1605066,Albany County,Albany,WY,29660,,T,America/Denver,,H1,37525,18634,4274.175,34.577,41.6544687,-105.7239107
56003,1605067,Big Horn County,Big Horn,WY,,,F,America/Denver,,H1,11690,5355,3136.957,21.324,44.5267152,-107.9951988
56005,1605068,Campbell County,Campbell,WY,23940,,T,America/Denver,,H1,46857,19900,4802.065,4.251,44.2483386,-105.5483134
56007,1605069,Carbon County,Carbon,WY,,,F,America/Denver,,H1,14609,8218,7897.746,66.23,41.6945893,-106.9306102
56009,1605070,Converse County,Converse,WY,,,F,America/Denver,,H1,13729,6623,4254.995,10.065,42.9723307,-105.5070627
56011,1605071,Crook County,Crook,WY,,,F,America/Denver,,H1,7258,3672,2854.48,10.883,44.5886036,-104.5699294
56013,1605072,Fremont County,Fremont,WY,40180,,T,America/Denver,,H1,39402,17474,9183.59,82.15,43.0405281,-108.6304181
56015,1605073,Goshen County,Goshen,WY,,,F,America/Denver,,H1,12592,5866,2225.613,6.552,42.0879393,-104.3532645
56017,1605074,Hot Springs County,Hot Springs,WY,,,F,America/Denver,,H1,4616,2552,2004.431,1.969,43.718929,-108.4420972
56021,1605075,Laramie County,Laramie,WY,16940,,T,America/Denver,,H1,100316,44389,2685.864,1.679,41.3070677,-104.6896206
56023,1605076,Lincoln County,Lincoln,WY,,,F,America/Denver,,H1,19794,9591,4075.337,19.285,42.2638016,-110.6559473
56025,1605077,Natrona County,Natrona,WY,16220,,T,America/Denver,,H1,79506,36936,5340.537,35.124,42.9622404,-106.7984938
56027,1605078,Niobrara County,Niobrara,WY,,,F,America/Denver,,H1,2460,1325,2626.028,1.919,43.0564977,-104.4753764
56029,1605079,Park County,Park,WY,17650,,T,America/Denver,,H1,29878,14622,6939.039,26.115,44.5204733,-109.587955
56031,1605080,Platte County,Platte,WY,,,F,America/Denver,,H1,8618,4624,2081.459,29.383,42.1330537,-104.9658155
56033,1605081,Sheridan County,Sheridan,WY,43260,,T,America/Denver,,H1,31176,14999,2523.361,3.084,44.7899893,-106.8793831
56035,1605082,Sublette County,Sublette,WY,,,F,America/Denver,,H1,8801,5235,4886.482,49.172,42.7669067,-109.9147059
56039,1605083,Teton County,Teton,WY,27220,,T,America/Denver,,H1,23346,13365,3996.846,220.413,43.9346374,-110.5898097
56041,1605084,Uinta County,Uinta,WY,21740,,T,America/Denver,,H1,20546,8831,2081.721,6.419,41.2874919,-110.5475617
56043,1605085,Washakie County,Washakie,WY,,,F,America/Denver,,H1,7725,3856,2238.679,4.022,43.904997,-107.6828607
56045,1605086,Weston County,Weston,WY,,,F,America/Denver,,H1,6870,3412,2398.005,2.018,43.8404851,-104.56783
56019,1609191,Johnson County,Johnson,WY,,,F,America/Denver,,H1,8536,4614,4154.152,20.445,44.0387746,-106.5846328
56037,1609192,Sweetwater County,Sweetwater,WY,40540,,T,America/Denver,,H1,42079,19198,10426.98,64.182,41.6594961,-108.8794308
26001,1622943,Alcona County,Alcona,MI,,,F,America/Detroit,,H1,10238,10320,674.655,1115.992,44.6836234,-83.1290075
26003,1622944,Alger County,Alger,MI,,,F,America/Detroit,,H1,8866,6208,915.034,4132.651,46.9482692,-86.5721602
26005,1622945,Allegan County,Allegan,MI,26090,,T,America/Detroit,,H1,120189,51880,825.253,1008.037,42.5936733,-86.2917652
26007,1622946,Alpena County,Alpena,MI,10980,,T,America/Detroit,,H1,28911,15685,571.899,1123.027,45.0311075,-83.1652011
26009,1622947,Antrim County,Antrim,MI,,,F,America/Detroit,,H1,23662,17596,475.679,126.077,45.0073838,-85.1758222
26011,1622948,Arenac County,Arenac,MI,,,F,America/Detroit,,H1,15031,9554,363.178,317.497,44.0428855,-83.7472418
26013,1622949,Baraga County,Baraga,MI,,,F,America/Detroit,,H1,8245,5079,898.427,170.51,46.6997094,-88.3521803
26015,1622950,Barry County,Barry,MI,24340,,F,America/Detroit,,H1,62581,27466,553.104,23.938,42.5950284,-85.3089681
26017,1622951,Bay County,Bay,MI,13020,,T,America/Detroit,,H1,103752,48598,442.409,188.307,43.7213656,-83.9418351
26019,1622952,Benzie County,Benzie,MI,45900,,F,America/Detroit,,H1,18058,12173,319.696,539.868,44.6445875,-86.3006262
26021,1622953,Berrien County,Berrien,MI,35660,,T,America/Detroit,,H1,153938,76948,567.781,1013.691,41.9957777,-86.6854212
26023,1622954,Branch County,Branch,MI,17740,,T,America/Detroit,,H1,44795,20776,506.411,13.293,41.9161186,-85.0590444
26025,1622955,Calhoun County,Calhoun,MI,12980,,T,America/Detroit,,H1,134011,59634,706.262,12.068,42.2465395,-85.0055835
26027,1622956,Cass County,Cass,MI,43780,,T,America/Detroit,,H1,51604,25458,490.108,18.201,41.9154003,-85.9934577
26029,1622957,Charlevoix County,Charlevoix,MI,,,F,America/Detroit,,H1,26174,17487,416.33,974.109,45.5024977,-85.3732502
26031,1622958,Cheboygan County,Cheboygan,MI,,,F,America/Detroit,,H1,25709,17727,715.279,170.119,45.4729404,-84.4920644
26033,1622959,Chippewa County,Chippewa,MI,42300,,T,America/Detroit,,H1,36670,20349,1558.508,1139.968,46.3281784,-84.5293679
26035,1622960,Clare County,Clare,MI,,,F,America/Detroit,,H1,30998,21959,564.367,11.003,43.9878919,-84.8478607
26037,1622961,Clinton County,Clinton,MI,29620,,T,America/Detroit,,H1,79249,32897,567.349,7.215,42.9436524,-84.6015166
26039,1622962,Crawford County,Crawford,MI,,,F,America/Detroit,,H1,13197,10243,556.415,6.906,44.6836112,-84.6103371
26041,1622963,Delta County,Delta,MI,21540,,T,America/Detroit,,H1,36839,19815,1171.094,820.238,45.7916365,-86.8705967
26043,1622964,Dickinson County,Dickinson,MI,27020,,T,America/Menominee,,H1,25937,13942,760.948,15.639,46.0092395,-87.8702584
26045,1622965,Eaton County,Eaton,MI,29620,,T,America/Detroit,,H1,109072,47562,575.209,4.225,42.5960698,-84.8383148
26047,1622966,Emmet County,Emmet,MI,37950,,T,America/Detroit,,H1,34072,21791,467.547,414.45,45.5875425,-84.98147
26049,1622967,Genesee County,Genesee,MI,22420,,T,America/Detroit,,H1,405280,183775,636.943,12.644,43.0217229,-83.706711
26051,1622968,Gladwin County,Gladwin,MI,,,F,America/Detroit,,H1,25461,17001,501.786,14.161,43.9906739,-84.3882463
26053,1622969,Gogebic County,Gogebic,MI,,,F,America/Menominee,,H1,14597,10405,1102.136,374.578,46.4954899,-89.7954718
26055,1622970,Grand Traverse County,Grand Traverse,MI,45900,,T,America/Detroit,,H1,95315,45840,464.336,136.978,44.7162391,-85.5522033
26057,1622971,Gratiot County,Gratiot,MI,10940,,T,America/Detroit,,H1,41534,16060,568.381,3.231,43.2927327,-84.604911
26059,1622972,Hillsdale County,Hillsdale,MI,25880,,T,America/Detroit,,H1,45698,21440,598.152,8.857,41.8877675,-84.5929278
26061,1622973,Houghton County,Houghton,MI,26340,,T,America/Detroit,,H1,37414,18687,1009.101,492.417,46.9915439,-88.652058
26063,1622974,Huron County,Huron,MI,,,F,America/Detroit,,H1,31461,20402,836.017,1300.786,43.9100684,-82.8555082
26065,1622975,Ingham County,Ingham,MI,29620,,T,America/Detroit,,H1,282540,125391,556.087,4.627,42.5970992,-84.373537
26067,1622976,Ionia County,Ionia,MI,24340,,F,America/Detroit,,H1,66663,24674,571.32,8.722,42.9450938,-85.0746031
26069,1622977,Iosco County,Iosco,MI,,,F,America/Detroit,,H1,25319,19943,549.477,1340.587,44.3370929,-83.0853007
26071,1622978,Iron County,Iron,MI,,,F,America/Menominee,,H1,11585,8981,1166.096,45.097,46.2086458,-88.5305267
26073,1622979,Isabella County,Isabella,MI,34380,,T,America/Detroit,,H1,64938,28580,572.7,4.998,43.6406016,-84.8467966
26075,1622980,Jackson County,Jackson,MI,27100,,T,America/Detroit,,H1,160637,69095,701.897,21.596,42.2484874,-84.4234373
26077,1622981,Kalamazoo County,Kalamazoo,MI,28020,,T,America/Detroit,,H1,261426,114093,561.955,18.343,42.245454,-85.5311845
26079,1622982,Kalkaska County,Kalkaska,MI,45900,,F,America/Detroit,,H1,17934,11656,559.744,10.819,44.6846764,-85.0902501
26081,1622983,Kent County,Kent,MI,24340,,T,America/Detroit,,H1,657321,264944,848.931,23.012,43.0321563,-85.5492963
26083,1622984,Keweenaw County,Keweenaw,MI,26340,,F,America/Detroit,,H1,2088,2286,540.112,5426.154,47.7152823,-88.2521508
26085,1622985,Lake County,Lake,MI,,,F,America/Detroit,,H1,12285,13460,567.594,6.75,43.9900669,-85.8016452
26087,1622986,Lapeer County,Lapeer,MI,19820,47664,F,America/Detroit,,H1,88687,36839,646.983,15.861,43.0901474,-83.2217837
26089,1622987,Leelanau County,Leelanau,MI,45900,,F,America/Detroit,,H1,22426,15474,347.199,2184.993,45.1517709,-86.0384961
26091,1622988,Lenawee County,Lenawee,MI,10300,,T,America/Detroit,,H1,99263,43634,749.638,11.765,41.8950838,-84.0663667
26093,1622989,Livingston County,Livingston,MI,19820,47664,F,America/Detroit,,H1,194302,78706,565.283,20.123,42.6029174,-83.9115277
26095,1622990,Luce County,Luce,MI,,,F,America/Detroit,,H1,5442,3852,899.075,1013.407,46.7140171,-85.5641189
26097,1622991,Mackinac County,Mackinac,MI,,,F,America/Detroit,,H1,10843,10572,1021.879,1078.675,45.9989329,-85.0094166
26099,1622992,Macomb County,Macomb,MI,19820,47664,T,America/Detroit,,H1,878453,369998,479.348,91.573,42.6727951,-82.9101753
26101,1622993,Manistee County,Manistee,MI,,,F,America/Detroit,,H1,25058,15562,542.325,738.397,44.3428004,-86.3641129
26103,1622994,Marquette County,Marquette,MI,32100,,T,America/Detroit,,H1,66376,33584,1809.051,1615.968,46.662878,-87.5735241
26105,1622995,Mason County,Mason,MI,31220,,T,America/Detroit,,H1,29178,17451,494.969,747.346,43.9960677,-86.5450923
26107,1622996,Mecosta County,Mecosta,MI,13660,,T,America/Detroit,,H1,40128,20986,555.155,16.087,43.6407682,-85.3246335
26109,1622997,Menominee County,Menominee,MI,31940,,T,America/Menominee,,H1,23433,13305,1044.041,294.132,45.5251214,-87.509684
26111,1622998,Midland County,Midland,MI,33220,,T,America/Detroit,,H1,83503,36927,517.859,10.21,43.6468567,-84.3881091
26113,1622999,Missaukee County,Missaukee,MI,15620,,F,America/Detroit,,H1,15089,8665,564.788,9.108,44.3373204,-85.0946817
26115,1623000,Monroe County,Monroe,MI,33780,,T,America/Detroit,,H1,154823,65946,549.353,130.581,41.9213775,-83.4942864
26117,1623001,Montcalm County,Montcalm,MI,24340,,F,America/Detroit,,H1,66901,27949,705.329,15.423,43.3109397,-85.1524811
26119,1623002,Montmorency County,Montmorency,MI,,,F,America/Detroit,,H1,9261,8952,546.675,15.966,45.0275449,-84.1272041
26121,1623003,Muskegon County,Muskegon,MI,34740,,T,America/Detroit,,H1,175947,74639,503.914,956.11,43.2899299,-86.5352341
26123,1623004,Newaygo County,Newaygo,MI,,,F,America/Detroit,,H1,50130,24689,838.887,22.812,43.5541676,-85.8009173
26125,1623005,Oakland County,Oakland,MI,19820,47664,T,America/Detroit,,H1,1272264,555313,867.393,39.844,42.6603999,-83.3858176
26127,1623006,Oceana County,Oceana,MI,,,F,America/Detroit,,H1,26707,15612,538.105,767.845,43.6446171,-86.581772
26129,1623007,Ogemaw County,Ogemaw,MI,,,F,America/Detroit,,H1,20820,15346,563.503,11.445,44.3349393,-84.1264137
26131,1623008,Ontonagon County,Ontonagon,MI,,,F,America/Detroit,,H1,5862,5271,1310.978,2429.463,47.0221846,-89.4347315
26133,1623009,Osceola County,Osceola,MI,,,F,America/Detroit,,H1,23022,12619,566.286,6.728,43.9898287,-85.3252876
26135,1623010,Oscoda County,Oscoda,MI,,,F,America/Detroit,,H1,8264,7749,565.674,5.844,44.6817582,-84.1297714
26137,1623011,Otsego County,Otsego,MI,,,F,America/Detroit,,H1,25221,14881,515.006,11.216,45.0214343,-84.5989932
26139,1623012,Ottawa County,Ottawa,MI,24340,,F,America/Detroit,,H1,296183,114701,563.52,1067.891,42.9485349,-86.4218822
26141,1623013,Presque Isle County,Presque Isle,MI,,,F,America/Detroit,,H1,13083,9851,658.717,1914.035,45.4493131,-83.5277565
26143,1623014,Roscommon County,Roscommon,MI,,,F,America/Detroit,,H1,23556,23182,519.897,60.125,44.3356086,-84.6115999
26145,1623015,Saginaw County,Saginaw,MI,40980,,T,America/Detroit,,H1,189821,86101,800.806,15.159,43.3350287,-84.053187
26151,1623016,Sanilac County,Sanilac,MI,,,F,America/Detroit,,H1,40759,21779,962.571,627.369,43.4433116,-82.6457539
26153,1623017,Schoolcraft County,Schoolcraft,MI,,,F,America/Detroit,,H1,8062,5987,1171.876,712.054,46.0424798,-86.1772945
26155,1623018,Shiawassee County,Shiawassee,MI,37020,,T,America/Detroit,,H1,68124,30230,530.967,9.974,42.9537339,-84.1467311
26157,1623019,Tuscola County,Tuscola,MI,,,F,America/Detroit,,H1,53218,23977,804.84,109.07,43.4913425,-83.4398686
26159,1623020,Van Buren County,Van Buren,MI,,,F,America/Detroit,,H1,75636,37076,607.793,482.11,42.2851056,-86.3064149
26161,1623021,Washtenaw County,Washtenaw,MI,11460,,T,America/Detroit,,H1,370231,157103,706.003,16.418,42.2532253,-83.8387705
