OID_UA_20|GEOID_UA_20|NAMELSAD_UA_20|AREALAND_UA_20|AREAWATER_UA_20|MTFCC_UA_20|FUNCSTAT_UA_20|OID_COUNTY_20|GEOID_COUNTY_20|NAMELSAD_COUNTY_20|AREALAND_COUNTY_20|AREAWATER_COUNTY_20|MTFCC_COUNTY_20|CLASSFP_COUNTY_20|FUNCSTAT_COUNTY_20|AREALAND_PART|AREAWATER_PART
2707032391317897|37351|Hartselle, AL Urban Area|36021661|138029|G3500|S|2759074742912|01103|Morgan County|1501337447|50196644|G4020|H1|A|36021661|138029
27070219698322|37405|Hartsville, SC Urban Area|32844412|1173231|G3500|S|27590219694112|45031|Darlington County|1451917179|14668340|G4020|H1|A|32844412|1173231
27070377331679|37432|Hartwell, GA Urban Area|17543544|30670|G3500|S|27590377197935|13147|Hart County|601970613|63521436|G4020|H1|A|17543544|30670
270701208201404|37459|Harvard, IL Urban Area|11301822|0|G3500|S|275901206440574|17111|McHenry County|1562786332|19872662|G4020|H1|A|11301822|0
27070295094431|37513|Hastings, MI Urban Area|12273779|918644|G3500|S|27590294985498|26015|Barry County|1432533250|61999499|G4020|H1|A|12273779|918644
27070516870236|37540|Hastings, MN Urban Area|19070745|88223|G3500|S|27590516837321|27037|Dakota County|1456967786|62978183|G4020|H1|A|19070745|88223
27070411633699|37567|Hastings, NE Urban Area|33205915|372240|G3500|S|27590411493530|31001|Adams County|1458872837|2477681|G4020|H1|A|33205915|372240
2707093096647|37594|Hattiesburg, MS Urban Area|164772737|3865803|G3500|S|2759093096400|28035|Forrest County|1207042883|10872917|G4020|H1|A|94011085|254762
2707093096647|37594|Hattiesburg, MS Urban Area|164772737|3865803|G3500|S|27590106021775|28073|Lamar County|1286109795|8871408|G4020|H1|A|70761652|3611041
27070536840053|37675|Havelock, NC Urban Area|40744987|295668|G3500|S|27590536229143|37049|Craven County|1830014545|172777667|G4020|H1|A|40744987|295668
27070114493453|37702|Havre, MT Urban Area|10599176|1241|G3500|S|27590114493385|30041|Hill County|7509415030|44186124|G4020|H1|A|10599176|1241
2707032391317864|37770|Hayes, MI Urban Area|8415552|779727|G3500|S|2759052766823|26035|Clare County|1461703751|28496979|G4020|H1|A|8415552|779727
2707058289557|37783|Hays, KS Urban Area|25224957|0|G3500|S|2759058283104|20051|Ellis County|2330762295|1197085|G4020|H1|A|25224957|0
27070193468335|37837|Hazard, KY Urban Area|20067659|776086|G3500|S|27590193463438|21193|Perry County|879824451|7529756|G4020|H1|A|20067659|776086
27070379539818|37891|Hazlehurst, GA Urban Area|12808085|189963|G3500|S|27590379524026|13161|Jeff Davis County|857075892|11600966|G4020|H1|A|12808085|189963
27070217752139|37945|Hazleton, PA Urban Area|49258949|60118|G3500|S|27590217737456|42025|Carbon County|987623689|15827992|G4020|H1|A|1513453|0
27070217752139|37945|Hazleton, PA Urban Area|49258949|60118|G3500|S|27590277115518|42079|Luzerne County|2304216457|42104537|G4020|H1|A|46212718|60118
27070217752139|37945|Hazleton, PA Urban Area|49258949|60118|G3500|S|27590301103491|42107|Schuylkill County|2016509909|10820294|G4020|H1|A|1532778|0
2707032391317840|37980|Heartland, TX Urban Area|7165776|142320|G3500|S|27590715727086|48257|Kaufman County|2022222600|69502488|G4020|H1|A|7165776|142320
27070478858088|38053|Heber, UT Urban Area|34034230|0|G3500|S|27590478858060|49051|Wasatch County|3048452823|79128329|G4020|H1|A|34034230|0
2707032391317800|38060|Heber-Overgaard, AZ Urban Area|23887619|0|G3500|S|275901240836312|04017|Navajo County|25769061034|24125807|G4020|H1|A|23887619|0
27070295039787|38080|Heber Springs, AR Urban Area|20132959|44302|G3500|S|27590294849181|05023|Cleburne County|1434747665|98885396|G4020|H1|A|20132959|44302
27070420149106|38161|Helena, MT Urban Area|82051726|181931|G3500|S|27590419591203|30049|Lewis and Clark County|8957164727|101496096|G4020|H1|A|82051726|181931
270704485566090|38172|Helena-West Helena, AR Urban Area|15827668|0|G3500|S|2759045319760|05107|Phillips County|1788024160|95966884|G4020|H1|A|15827668|0
27070435571721|38215|Hemet, CA Urban Area|95979394|315049|G3500|S|27590435411091|06065|Riverside County|18671921166|243201314|G4020|H1|A|95979394|315049
27070743749767|38242|Hempstead, TX Urban Area|7844261|2782|G3500|S|27590743644002|48473|Waller County|1329431564|11827973|G4020|H1|A|7844261|2782
2707032391318086|38258|Henderson, KY Urban Area|39523336|263905|G3500|S|27590405242351|21101|Henderson County|1130079863|75695856|G4020|H1|A|39523336|263905
27070164931037|38269|Henderson, NC Urban Area|42149864|75226|G3500|S|27590164925774|37181|Vance County|653701481|42190675|G4020|H1|A|42149864|75226
27070500278354|38296|Henderson, TN Urban Area|14008291|22914|G3500|S|27590159522771|47023|Chester County|740053474|575590|G4020|H1|A|14008291|22914
27070368431421|38323|Henderson, TX Urban Area|27194749|142220|G3500|S|27590368411886|48401|Rusk County|2393663219|37217198|G4020|H1|A|27194749|142220
27070410613845|38404|Henryetta, OK Urban Area|13518637|0|G3500|S|27590410443851|40111|Okmulgee County|1806369917|12960866|G4020|H1|A|13518637|0
27070180915622|38431|Hereford, TX Urban Area|17280260|0|G3500|S|27590180912492|48117|Deaf Smith County|3876750568|3926557|G4020|H1|A|17280260|0
27070448396635|38485|Hermiston, OR Urban Area|40090870|40332|G3500|S|27590448385808|41059|Umatilla County|8327972955|41622675|G4020|H1|A|40090870|40332
27070464282371|38620|Hibbing, MN Urban Area|17810946|28709|G3500|S|27590464154017|27137|St. Louis County|16181141791|1586529239|G4020|H1|A|17810946|28709
27070202950068|38647|Hickory, NC Urban Area|573260796|5389228|G3500|S|27590412144698|37003|Alexander County|673358184|9445988|G4020|H1|A|14906882|1108274
27070202950068|38647|Hickory, NC Urban Area|573260796|5389228|G3500|S|27590303166978|37023|Burke County|1311146879|20719897|G4020|H1|A|161470798|321970
27070202950068|38647|Hickory, NC Urban Area|573260796|5389228|G3500|S|27590306633760|37027|Caldwell County|1222184251|7052759|G4020|H1|A|143139042|936325
27070202950068|38647|Hickory, NC Urban Area|573260796|5389228|G3500|S|27590202930793|37035|Catawba County|1039553245|37942736|G4020|H1|A|253744074|3022659
2707032391317819|38701|Hidden Meadows, CA Urban Area|9724303|0|G3500|S|27590676180305|06073|San Diego County|10904455257|817317026|G4020|H1|A|9724303|0
2707032391317866|38718|Higgins Lake, MI Urban Area|11719642|8374|G3500|S|27590282044898|26039|Crawford County|1441077823|17917863|G4020|H1|A|293036|8374
2707032391317866|38718|Higgins Lake, MI Urban Area|11719642|8374|G3500|S|27590286612094|26143|Roscommon County|1346526239|155723123|G4020|H1|A|11426606|0
27070277754090|38728|Higginsville, MO Urban Area|5466690|37045|G3500|S|27590277752506|29107|Lafayette County|1627237794|27073170|G4020|H1|A|5466690|37045
27070149986310|38755|Highland, IL Urban Area|13754936|105545|G3500|S|27590149966262|17119|Madison County|1853137786|63560244|G4020|H1|A|13754936|105545
27070163363188|38809|High Point, NC Urban Area|261054371|4249361|G3500|S|27590203611755|37057|Davidson County|1432724907|37608507|G4020|H1|A|67367591|23016
27070163363188|38809|High Point, NC Urban Area|261054371|4249361|G3500|S|27590316303893|37067|Forsyth County|1056328480|11658537|G4020|H1|A|1064018|0
27070163363188|38809|High Point, NC Urban Area|261054371|4249361|G3500|S|27590320900728|37081|Guilford County|1672930669|30338415|G4020|H1|A|143184145|3907979
27070163363188|38809|High Point, NC Urban Area|261054371|4249361|G3500|S|27590163343741|37151|Randolph County|2026242785|19753287|G4020|H1|A|49438617|318366
27070500261894|38863|Hillsboro, IL Urban Area|10063611|125083|G3500|S|27590500133649|17135|Montgomery County|1822740452|15459874|G4020|H1|A|10063611|125083
27070405599093|38917|Hillsboro, OH Urban Area|12503730|0|G3500|S|27590405585909|39071|Highland County|1432479980|12194983|G4020|H1|A|12503730|0
27070329324190|38944|Hillsboro, TX Urban Area|15403340|58410|G3500|S|27590329287580|48217|Hill County|2483422646|69544723|G4020|H1|A|15403340|58410
2707032391317916|38978|Hillsborough, NC Urban Area|28416453|355091|G3500|S|27590141032027|37135|Orange County|1029673918|8806896|G4020|H1|A|28416453|355091
27070179364354|38998|Hillsdale, MI Urban Area|17278017|288400|G3500|S|27590179336459|26059|Hillsdale County|1549207166|22939100|G4020|H1|A|17278017|288400
2707092140203|39052|Hilo, HI Urban Area|60706834|217428|G3500|S|2759092139799|15001|Hawaii County|10433635373|2739472560|G4020|H1|A|60706834|217428
2707032391317962|39069|Hilton, NY Urban Area|10435567|0|G3500|S|27590104596909|36055|Monroe County|1701475181|1838271361|G4020|H1|A|10435567|0
27070380198542|39133|Hinesville, GA Urban Area|96427435|291852|G3500|S|27590380188863|13179|Liberty County|1337654102|222884791|G4020|H1|A|85325539|249507
27070380198542|39133|Hinesville, GA Urban Area|96427435|291852|G3500|S|27590381087070|13183|Long County|1037006567|8862019|G4020|H1|A|11101896|42345
27070699153062|39214|Hobbs, NM Urban Area|67322683|131505|G3500|S|27590698799672|35025|Lea County|11374066527|8147103|G4020|H1|A|67322683|131505
27070502329193|39349|Holden Beach, NC Urban Area|50887147|306474|G3500|S|27590502263946|37019|Brunswick County|2201703879|516599618|G4020|H1|A|50887147|306474
27070745050355|39376|Holdenville, OK Urban Area|6480702|20981|G3500|S|27590744859388|40063|Hughes County|2083569822|26467409|G4020|H1|A|6480702|20981
27070114727597|39403|Holdrege, NE Urban Area|7607254|36417|G3500|S|27590114725633|31137|Phelps County|1398048636|1646526|G4020|H1|A|7607254|36417
27070160141943|39430|Holland, MI Urban Area|167841136|8743597|G3500|S|27590160103369|26005|Allegan County|2137395679|2610802947|G4020|H1|A|29197871|177467
27070160141943|39430|Holland, MI Urban Area|167841136|8743597|G3500|S|27590195226258|26139|Ottawa County|1459508868|2765824533|G4020|H1|A|138643265|8566130
27070336999873|39511|Hollister, CA Urban Area|34133557|28164|G3500|S|27590336963765|06069|San Benito County|3596591085|4719300|G4020|H1|A|34133557|28164
2707055293422|39538|Holly, MI Urban Area|13175757|1040427|G3500|S|2759055288167|26125|Oakland County|2246231043|103501949|G4020|H1|A|13175757|1040427
27070119173633|39565|Holly Springs, MS Urban Area|13772183|0|G3500|S|27590119171315|28093|Marshall County|1829011199|9173803|G4020|H1|A|13772183|0
2707032391318061|39589|Holts Summit, MO Urban Area|12272148|338350|G3500|S|27590225772345|29027|Callaway County|2161518051|33189585|G4020|H1|A|12272148|338350
270701284157430|39619|Holtville, CA Urban Area|4182641|11902|G3500|S|275901282617841|06025|Imperial County|10814595262|790216761|G4020|H1|A|4182641|11902
27070188401783|39781|Hondo, TX Urban Area|7863462|11836|G3500|S|27590188392200|48325|Medina County|3432666210|23759762|G4020|H1|A|7863462|11836
27070723354373|39835|Honesdale, PA Urban Area|10305903|546957|G3500|S|27590720394975|42127|Wayne County|1879734030|64785676|G4020|H1|A|10305903|546957
2707032391318100|39889|Honolulu, HI Urban Area|375480534|8571102|G3500|S|2759047647837|15003|Honolulu County|1555612626|4054877012|G4020|H6|A|375480534|8571102
27070480139259|39916|Hood River, OR--WA Urban Area|24166848|15651|G3500|S|27590527349381|41027|Hood River County|1352200146|29043701|G4020|H1|A|14420465|15651
27070480139259|39916|Hood River, OR--WA Urban Area|24166848|15651|G3500|S|27590228581925|53039|Klickitat County|4847515940|84930636|G4020|H1|A|9746383|0
27070535396881|39970|Hoopeston, IL Urban Area|5851429|0|G3500|S|27590535349143|17183|Vermilion County|2326634937|7531157|G4020|H1|A|5851429|0
27070310288047|40024|Hope, AR Urban Area|20376390|163144|G3500|S|27590310248357|05057|Hempstead County|1883438547|35737908|G4020|H1|A|20376390|163144
27070140444358|40078|Hopkinsville, KY Urban Area|59110368|285341|G3500|S|27590140419347|21047|Christian County|1858342356|16919159|G4020|H1|A|59110368|285341
27070107947914|40132|Hornell, NY Urban Area|14960339|0|G3500|S|27590106755317|36101|Steuben County|3601398422|35039875|G4020|H1|A|14960339|0
2707032391317842|40153|Hornsby Bend, TX Urban Area|9835212|0|G3500|S|27590377912845|48453|Travis County|2574584400|80222169|G4020|H1|A|9835212|0
27070109219860|40186|Horse Cave, KY Urban Area|9567924|42693|G3500|S|27590118416475|21009|Barren County|1262839457|32153759|G4020|H1|A|3584300|8370
27070109219860|40186|Horse Cave, KY Urban Area|9567924|42693|G3500|S|27590109218794|21099|Hart County|1068536124|13686670|G4020|H1|A|5983624|34323
270704485564452|40189|Horseshoe Bay, TX Urban Area|21962211|259131|G3500|S|27590247753218|48053|Burnet County|2576525865|69856136|G4020|H1|A|4351660|6524
270704485564452|40189|Horseshoe Bay, TX Urban Area|21962211|259131|G3500|S|27590697280827|48299|Llano County|2419214536|82342037|G4020|H1|A|17610551|252607
27070307805441|40213|Hot Springs, AR Urban Area|130215704|11993426|G3500|S|27590307725931|05051|Garland County|1755088398|147363106|G4020|H1|A|130130584|11993426
27070307805441|40213|Hot Springs, AR Urban Area|130215704|11993426|G3500|S|27590311038372|05059|Hot Spring County|1592697317|18725599|G4020|H1|A|85120|0
27070307805446|40267|Hot Springs Village, AR Urban Area|52135054|6156214|G3500|S|27590307725931|05051|Garland County|1755088398|147363106|G4020|H1|A|28553368|2902984
27070307805446|40267|Hot Springs Village, AR Urban Area|52135054|6156214|G3500|S|275901930861855|05125|Saline County|1873940136|17955554|G4020|H1|A|23581686|3253230
27070180456149|40294|Houghton--Hancock, MI Urban Area|20579006|615840|G3500|S|27590180427308|26061|Houghton County|2613558396|1275354760|G4020|H1|A|20579006|615840
27070286626289|40321|Houghton Lake, MI Urban Area|28246270|835966|G3500|S|27590286612094|26143|Roscommon County|1346526239|155723123|G4020|H1|A|28246270|835966
27070121247640|40348|Houlton, ME Urban Area|6486809|0|G3500|S|27590121230032|23003|Aroostook County|17278035042|404869424|G4020|H1|A|6486809|0
2707052531241|40375|Houma, LA Urban Area|245761136|1621851|G3500|S|2759068927337|22007|Assumption Parish|891009958|67104891|G4020|H1|A|9884158|127639
2707052531241|40375|Houma, LA Urban Area|245761136|1621851|G3500|S|2759058799129|22057|Lafourche Parish|2765571303|1037643577|G4020|H1|A|91127702|794725
2707052531241|40375|Houma, LA Urban Area|245761136|1621851|G3500|S|2759052530855|22109|Terrebonne Parish|3185305317|2207679634|G4020|H6|A|144749276|699487
27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|27590288359913|48039|Brazoria County|3530999266|635436647|G4020|H1|A|250790035|454900
27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|27590142430479|48071|Chambers County|1546425540|709836144|G4020|H1|A|58076862|457492
27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|27590262232959|48157|Fort Bend County|2231836834|60950681|G4020|H1|A|645262225|14882242
27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|27590305997680|48167|Galveston County|982346326|1281011355|G4020|H1|A|139502829|5584576
27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|27590325947046|48201|Harris County|4421015900|182431712|G4020|H1|A|3284061133|44562441
27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|27590746889104|48291|Liberty County|3000121460|46620495|G4020|H1|A|316948|914
27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|27590746281935|48339|Montgomery County|2699237142|89879828|G4020|H1|A|136292932|616348
27070142459070|40429|Houston, TX Urban Area|4539436477|66558913|G3500|S|27590743644002|48473|Waller County|1329431564|11827973|G4020|H1|A|25133513|0
27070413620836|40537|Hudson, NY Urban Area|16621164|143736|G3500|S|27590413525344|36021|Columbia County|1643770717|35071400|G4020|H1|A|16621164|143736
270704485566378|40547|Hudson, WI--MN Urban Area|35459028|1878352|G3500|S|27590283618477|27163|Washington County|996403606|99965773|G4020|H1|A|7659868|489507
270704485566378|40547|Hudson, WI--MN Urban Area|35459028|1878352|G3500|S|27590240238597|55109|St. Croix County|1870380099|33740130|G4020|H1|A|27799160|1388845
27070743630845|40564|Hugo, OK Urban Area|10256320|25215|G3500|S|27590743435650|40023|Choctaw County|1995267309|75490278|G4020|H1|A|10256320|25215
27070131616632|40618|Humboldt, IA Urban Area|9491014|95051|G3500|S|27590131530698|19091|Humboldt County|1125017998|3373409|G4020|H1|A|9491014|95051
27070207582391|40645|Humboldt, TN Urban Area|13705610|0|G3500|S|27590207478028|47053|Gibson County|1561102696|2345193|G4020|H1|A|13705610|0
27070107397675|40672|Huntingburg, IN Urban Area|9495275|74862|G3500|S|27590107396640|18037|Dubois County|1106611837|20897444|G4020|H1|A|9495275|74862
27070267610633|40699|Huntingdon, PA Urban Area|10669560|215459|G3500|S|27590267469378|42061|Huntingdon County|2265337347|37851956|G4020|H1|A|10669560|215459
2707064539426|40726|Huntington, IN Urban Area|25447591|444550|G3500|S|2759062868404|18069|Huntington County|991056717|13133683|G4020|H1|A|25447591|444550
27070159982328|40753|Huntington, WV--KY--OH Urban Area|333783727|27113022|G3500|S|27590205513095|21019|Boyd County|414054165|5569239|G4020|H1|A|74928141|4680945
27070159982328|40753|Huntington, WV--KY--OH Urban Area|333783727|27113022|G3500|S|27590159917408|21089|Greenup County|892153290|25863982|G4020|H1|A|35616424|4095936
27070159982328|40753|Huntington, WV--KY--OH Urban Area|333783727|27113022|G3500|S|27590304382602|39087|Lawrence County|1174282178|10029914|G4020|H1|A|50044642|3880204
27070159982328|40753|Huntington, WV--KY--OH Urban Area|333783727|27113022|G3500|S|27590368478904|39145|Scioto County|1580267231|16098454|G4020|H1|A|1648629|10215
27070159982328|40753|Huntington, WV--KY--OH Urban Area|333783727|27113022|G3500|S|27590759243711|54011|Cabell County|727845449|18114546|G4020|H1|A|96376689|9460366
27070159982328|40753|Huntington, WV--KY--OH Urban Area|333783727|27113022|G3500|S|27590958377549|54079|Putnam County|895303696|12225557|G4020|H1|A|30730847|336999
27070159982328|40753|Huntington, WV--KY--OH Urban Area|333783727|27113022|G3500|S|27590759632968|54099|Wayne County|1310547891|15816947|G4020|H1|A|44438355|4648357
2707065843876|40780|Huntsville, AL Urban Area|556245247|2626676|G3500|S|2759085573885|01083|Limestone County|1450296914|122310594|G4020|H1|A|50494408|157446
2707065843876|40780|Huntsville, AL Urban Area|556245247|2626676|G3500|S|2759065843265|01089|Madison County|2076136600|28786030|G4020|H1|A|505750839|2469230
27070742734673|40807|Huntsville, TX Urban Area|44021442|741871|G3500|S|27590742648199|48471|Walker County|2031126325|44745757|G4020|H1|A|44021442|741871
