"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total",
"0500000US40129","Roger Mills County, Oklahoma","1855","null","26","null",
"0500000US40131","Rogers County, Oklahoma","37625","null","110","null",
"0500000US40133","Seminole County, Oklahoma","10830","null","76","null",
"0500000US40135","Sequoyah County, Oklahoma","18149","null","54","null",
"0500000US40137","Stephens County, Oklahoma","20367","null","72","null",
"0500000US40139","Texas County, Oklahoma","8424","null","51","null",
"0500000US40141","Tillman County, Oklahoma","3818","null","59","null",
"0500000US40143","Tulsa County, Oklahoma","290771","null","266","null",
"0500000US40145","Wagoner County, Oklahoma","32357","null","58","null",
"0500000US40147","Washington County, Oklahoma","23705","null","73","null",
"0500000US40149","Washita County, Oklahoma","5170","null","53","null",
"0500000US40151","Woods County, Oklahoma","4450","null","65","null",
"0500000US40153","Woodward County, Oklahoma","9326","null","108","null",
"0500000US41001","Baker County, Oregon","8654","null","77","null",
"0500000US41003","Benton County, Oregon","39636","null","227","null",
"0500000US41005","Clackamas County, Oregon","169113","null","177","null",
"0500000US41007","Clatsop County, Oregon","22882","null","92","null",
"0500000US41009","Columbia County, Oregon","21586","null","78","null",
"0500000US41011","Coos County, Oregon","31283","null","83","null",
"0500000US41013","Crook County, Oregon","10970","null","31","null",
"0500000US41015","Curry County, Oregon","12981","null","37","null",
"0500000US41017","Deschutes County, Oregon","92718","null","102","null",
"0500000US41019","Douglas County, Oregon","49693","null","157","null",
"0500000US41021","Gilliam County, Oregon","1120","null","62","null",
"0500000US41023","Grant County, Oregon","4137","null","39","null",
"0500000US41025","Harney County, Oregon","3706","null","57","null",
"0500000US41027","Hood River County, Oregon","10051","null","145","null",
"0500000US41029","Jackson County, Oregon","95599","null","250","null",
"0500000US41031","Jefferson County, Oregon","10170","null","89","null",
"0500000US41033","Josephine County, Oregon","38704","null","118","null",
"0500000US41035","Klamath County, Oregon","32741","null","128","null",
"0500000US41037","Lake County, Oregon","4231","null","80","null",
"0500000US41039","Lane County, Oregon","165271","null","292","null",
"0500000US41041","Lincoln County, Oregon","31862","null","74","null",
"0500000US41043","Linn County, Oregon","51515","null","118","null",
"0500000US41045","Malheur County, Oregon","11649","null","141","null",
"0500000US41047","Marion County, Oregon","127743","null","353","null",
"0500000US41049","Morrow County, Oregon","4671","null","36","null",
"0500000US41051","Multnomah County, Oregon","358675","null","480","null",
"0500000US41053","Polk County, Oregon","33406","null","111","null",
"0500000US41055","Sherman County, Oregon","901","null","69","null",
"0500000US41057","Tillamook County, Oregon","18846","null","100","null",
"0500000US41059","Umatilla County, Oregon","30930","null","188","null",
"0500000US41061","Union County, Oregon","11641","null","68","null",
"0500000US41063","Wallowa County, Oregon","4291","null","31","null",
"0500000US41065","Wasco County, Oregon","11959","null","117","null",
"0500000US41067","Washington County, Oregon","234852","null","182","null",
"0500000US41069","Wheeler County, Oregon","935","null","64","null",
"0500000US41071","Yamhill County, Oregon","39742","null","143","null",
"0500000US42001","Adams County, Pennsylvania","42848","null","170","null",
"0500000US42003","Allegheny County, Pennsylvania","601235","null","585","null",
"0500000US42005","Armstrong County, Pennsylvania","32196","null","109","null",
"0500000US42007","Beaver County, Pennsylvania","78970","null","163","null",
"0500000US42009","Bedford County, Pennsylvania","23573","null","85","null",
"0500000US42011","Berks County, Pennsylvania","170123","null","423","null",
"0500000US42013","Blair County, Pennsylvania","55798","null","240","null",
"0500000US42015","Bradford County, Pennsylvania","29495","null","119","null",
"0500000US42017","Bucks County, Pennsylvania","254740","null","307","null",
"0500000US42019","Butler County, Pennsylvania","84589","null","296","null",
"0500000US42021","Cambria County, Pennsylvania","64538","null","262","null",
"0500000US42023","Cameron County, Pennsylvania","3984","null","27","null",
"0500000US42025","Carbon County, Pennsylvania","34210","null","108","null",
"0500000US42027","Centre County, Pennsylvania","65398","null","338","null",
"0500000US42029","Chester County, Pennsylvania","206663","null","402","null",
"0500000US42031","Clarion County, Pennsylvania","19016","null","140","null",
"0500000US42033","Clearfield County, Pennsylvania","38173","null","182","null",
"0500000US42035","Clinton County, Pennsylvania","18677","null","167","null",
"0500000US42037","Columbia County, Pennsylvania","29665","null","178","null",
"0500000US42039","Crawford County, Pennsylvania","42365","null","188","null",
"0500000US42041","Cumberland County, Pennsylvania","108215","null","272","null",
"0500000US42043","Dauphin County, Pennsylvania","125981","null","1536","null",
"0500000US42045","Delaware County, Pennsylvania","228520","null","490","null",
"0500000US42047","Elk County, Pennsylvania","16952","null","88","null",
"0500000US42049","Erie County, Pennsylvania","119941","null","334","null",
"0500000US42051","Fayette County, Pennsylvania","61962","null","237","null",
"0500000US42053","Forest County, Pennsylvania","7146","null","128","null",
"0500000US42055","Franklin County, Pennsylvania","66122","null","133","null",
"0500000US42057","Fulton County, Pennsylvania","7127","null","73","null",
"0500000US42059","Greene County, Pennsylvania","16196","null","175","null",
"0500000US42061","Huntingdon County, Pennsylvania","21048","null","231","null",
"0500000US42063","Indiana County, Pennsylvania","37788","null","416","null",
"0500000US42065","Jefferson County, Pennsylvania","22058","null","125","null",
"0500000US42067","Juniata County, Pennsylvania","10506","null","47","null",
"0500000US42069","Lackawanna County, Pennsylvania","99840","null","271","null",
"0500000US42071","Lancaster County, Pennsylvania","215288","null","284","null",
"0500000US42073","Lawrence County, Pennsylvania","39692","null","159","null",
"0500000US42075","Lebanon County, Pennsylvania","58793","null","195","null",
"0500000US42077","Lehigh County, Pennsylvania","149180","null","400","null",
"0500000US42079","Luzerne County, Pennsylvania","150547","null","296","null",
"0500000US42081","Lycoming County, Pennsylvania","52649","null","257","null",
"0500000US42083","McKean County, Pennsylvania","19649","null","135","null",
"0500000US42085","Mercer County, Pennsylvania","50940","null","223","null",
"0500000US42087","Mifflin County, Pennsylvania","21347","null","123","null",
"0500000US42089","Monroe County, Pennsylvania","79346","null","145","null",
"0500000US42091","Montgomery County, Pennsylvania","344516","null","388","null",
"0500000US42093","Montour County, Pennsylvania","8083","null","88","null",
"0500000US42095","Northampton County, Pennsylvania","126894","null","286","null",
"0500000US42097","Northumberland County, Pennsylvania","43508","null","179","null",
"0500000US42099","Perry County, Pennsylvania","19918","null","105","null",
"0500000US42101","Philadelphia County, Pennsylvania","720688","null","832","null",
"0500000US42103","Pike County, Pennsylvania","39560","null","50","null",
"0500000US42105","Potter County, Pennsylvania","12452","null","130","null",
"0500000US42107","Schuylkill County, Pennsylvania","67417","null","260","null",
"0500000US42109","Snyder County, Pennsylvania","16024","null","159","null",
"0500000US42111","Somerset County, Pennsylvania","37769","null","166","null",
"0500000US42113","Sullivan County, Pennsylvania","5660","null","82","null",
"0500000US42115","Susquehanna County, Pennsylvania","21484","null","67","null",
"0500000US42117","Tioga County, Pennsylvania","21531","null","81","null",
"0500000US42119","Union County, Pennsylvania","16215","null","294","null",
"0500000US42121","Venango County, Pennsylvania","26318","null","109","null",
"0500000US42123","Warren County, Pennsylvania","21828","null","88","null",
"0500000US42125","Washington County, Pennsylvania","96584","null","203","null",
"0500000US42127","Wayne County, Pennsylvania","31937","null","168","null",
"0500000US42129","Westmoreland County, Pennsylvania","168007","null","337","null",
"0500000US42131","Wyoming County, Pennsylvania","12892","null","98","null",
"0500000US42133","York County, Pennsylvania","186414","null","334","null",
"0500000US44001","Bristol County, Rhode Island","21404","null","283","null",
"0500000US44003","Kent County, Rhode Island","75836","null","137","null",
"0500000US44005","Newport County, Rhode Island","43244","null","128","null",
"0500000US44007","Providence County, Rhode Island","275352","null","329","null",
"0500000US44009","Washington County, Rhode Island","65332","null","167","null",
"0500000US45001","Abbeville County, South Carolina","11614","null","80","null",
"0500000US45003","Aiken County, South Carolina","76584","null","132","null",
"0500000US45005","Allendale County, South Carolina","4090","null","68","null",
"0500000US45007","Anderson County, South Carolina","88680","null","208","null",
"0500000US45009","Bamberg County, South Carolina","6688","null","92","null",
"0500000US45011","Barnwell County, South Carolina","9934","null","51","null",
"0500000US45013","Beaufort County, South Carolina","97503","null","415","null",
"0500000US45015","Berkeley County, South Carolina","91604","null","250","null",
"0500000US45017","Calhoun County, South Carolina","7069","null","44","null",
"0500000US45019","Charleston County, South Carolina","198768","null","272","null",
"0500000US45021","Cherokee County, South Carolina","24635","null","99","null",
"0500000US45023","Chester County, South Carolina","14623","null","50","null",
"0500000US45025","Chesterfield County, South Carolina","20531","null","72","null",
"0500000US45027","Clarendon County, South Carolina","16027","null","89","null",
"0500000US45029","Colleton County, South Carolina","19838","null","76","null",
"0500000US45031","Darlington County, South Carolina","29507","null","107","null",
"0500000US45033","Dillon County, South Carolina","12896","null","58","null",
"0500000US45035","Dorchester County, South Carolina","63884","null","136","null",
