USPS|GEOID|GEOIDFQ|ANSICODE|NAME|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
MT|30071|0500000US30071|01720023|Phillips County|13313630165|185493135|5140.422|71.619|48.250143|-107.928897
MT|30073|0500000US30073|01719587|Pondera County|4207608377|43980663|1624.567|16.981|48.228604|-112.220761
MT|30075|0500000US30075|01719584|Powder River County|8542288815|1565958|3298.196|0.605|45.408926|-105.555344
MT|30077|0500000US30077|01720021|Powell County|6024423558|16245447|2326.043|6.272|46.844225|-112.9311
MT|30079|0500000US30079|01715847|Prairie County|4497780202|15092932|1736.603|5.827|46.812388|-105.503938
MT|30081|0500000US30081|01719582|Ravalli County|6192574708|24289482|2390.967|9.378|46.077744|-114.105795
MT|30083|0500000US30083|01715338|Richland County|5398974513|49002594|2084.556|18.92|47.785633|-104.563408
MT|30085|0500000US30085|01669428|Roosevelt County|6098391689|38582249|2354.602|14.897|48.282747|-104.99517
MT|30087|0500000US30087|01716795|Rosebud County|12971010182|44234227|5008.135|17.079|46.173206|-106.666792
MT|30089|0500000US30089|01719578|Sanders County|7149404118|76395125|2760.4|29.496|47.756497|-115.180306
MT|30091|0500000US30091|01677577|Sheridan County|4343256737|75111952|1676.941|29.001|48.705587|-104.533916
MT|30093|0500000US30093|01719575|Silver Bow County|1859586139|1500304|717.99|0.579|45.896232|-112.660071
MT|30095|0500000US30095|01719572|Stillwater County|4652999504|23923677|1796.533|9.237|45.658878|-109.381705
MT|30097|0500000US30097|01719569|Sweet Grass County|4805816380|17455905|1855.536|6.74|45.811292|-109.944796
MT|30099|0500000US30099|01720018|Teton County|5883457564|52625570|2271.616|20.319|47.819035|-112.281725
MT|30101|0500000US30101|01719566|Toole County|4959475398|78025726|1914.864|30.126|48.645125|-111.733472
MT|30103|0500000US30103|01719563|Treasure County|2532492074|17149960|977.801|6.622|46.227113|-107.275296
MT|30105|0500000US30105|01678923|Valley County|12758579867|351382239|4926.115|135.669|48.34985|-106.670424
MT|30107|0500000US30107|01719560|Wheatland County|3684208390|13010928|1422.481|5.024|46.496967|-109.857684
MT|30109|0500000US30109|01696629|Wibaux County|2303979503|1756846|889.571|0.678|46.962966|-104.274518
MT|30111|0500000US30111|01719558|Yellowstone County|6820478440|40490022|2633.402|15.633|45.936987|-108.276656
NE|31001|0500000US31001|00835823|Adams County|1458836770|2513742|563.26|0.971|40.520632|-98.500044
NE|31003|0500000US31003|00835824|Antelope County|2220026338|3715966|857.157|1.435|42.183225|-98.058037
NE|31005|0500000US31005|00835825|Arthur County|1852234562|7644718|715.152|2.952|41.57193|-101.695917
NE|31007|0500000US31007|00835826|Banner County|1932231569|392060|746.039|0.151|41.53975|-103.726263
NE|31009|0500000US31009|00835827|Blaine County|1840709885|9415061|710.702|3.635|41.931945|-99.996407
NE|31011|0500000US31011|00835828|Boone County|1778104026|1780542|686.53|0.687|41.703934|-98.070476
NE|31013|0500000US31013|00835991|Box Butte County|2784840486|6928324|1075.233|2.675|42.21038|-103.081779
NE|31015|0500000US31015|00835829|Boyd County|1396957277|13360589|539.368|5.159|42.894448|-98.773022
NE|31017|0500000US31017|00835830|Brown County|3163423492|9687309|1221.405|3.74|42.359562|-99.92392
NE|31019|0500000US31019|00835831|Buffalo County|2507745811|18526719|968.246|7.153|40.855265|-99.074984
NE|31021|0500000US31021|00835832|Burt County|1273203509|14184088|491.587|5.477|41.854179|-96.337746
NE|31023|0500000US31023|00835833|Butler County|1514595607|15598406|584.789|6.023|41.226054|-97.132003
NE|31025|0500000US31025|00835834|Cass County|1442393397|23258498|556.911|8.98|40.909878|-96.140609
NE|31027|0500000US31027|00835835|Cedar County|1917080037|14653906|740.189|5.658|42.60456|-97.25687
NE|31029|0500000US31029|00835836|Chase County|2316548814|7962797|894.425|3.074|40.53039|-101.694192
NE|31031|0500000US31031|00835837|Cherry County|15436585720|128192826|5960.099|49.496|42.571323|-101.047653
NE|31033|0500000US31033|00835838|Cheyenne County|3097645444|292549|1196.008|0.113|41.214236|-103.011929
NE|31035|0500000US31035|00835839|Clay County|1482222910|3234876|572.289|1.249|40.523669|-98.050858
NE|31037|0500000US31037|00835840|Colfax County|1065675354|13096486|411.46|5.057|41.57496|-97.088945
NE|31039|0500000US31039|00835841|Cuming County|1477563051|10772508|570.49|4.159|41.915865|-96.788517
NE|31041|0500000US31041|00835842|Custer County|6670405018|1285152|2575.458|0.496|41.393893|-99.726866
NE|31043|0500000US31043|00835843|Dakota County|684873059|7742889|264.431|2.99|42.391624|-96.561327
NE|31045|0500000US31045|00835844|Dawes County|3616756320|11755838|1396.437|4.539|42.713038|-103.135436
NE|31047|0500000US31047|00835845|Dawson County|2625694518|14624602|1013.786|5.647|40.86784|-99.815583
NE|31049|0500000US31049|00835846|Deuel County|1139142630|2295555|439.825|0.886|41.111903|-102.332609
NE|31051|0500000US31051|00835847|Dixon County|1231852118|18379775|475.621|7.096|42.485086|-96.855784
NE|31053|0500000US31053|00835848|Dodge County|1369700566|36668439|528.844|14.158|41.577008|-96.645852
NE|31055|0500000US31055|00835849|Douglas County|845735092|33157714|326.54|12.802|41.297091|-96.154066
NE|31057|0500000US31057|00835850|Dundy County|2381956209|3046331|919.678|1.176|40.180165|-101.681133
NE|31059|0500000US31059|00835851|Fillmore County|1490200740|2991991|575.37|1.155|40.52504|-97.596705
NE|31061|0500000US31061|00835852|Franklin County|1491355862|487899|575.816|0.188|40.183203|-98.96208
NE|31063|0500000US31063|00835853|Frontier County|2524345619|14047824|974.655|5.424|40.530947|-100.406683
NE|31065|0500000US31065|00835854|Furnas County|1862730834|3727356|719.204|1.439|40.192252|-99.908637
NE|31067|0500000US31067|00835855|Gage County|2205292872|21993057|851.468|8.492|40.255234|-96.683453
NE|31069|0500000US31069|00835856|Garden County|4415478551|67450146|1704.826|26.043|41.633364|-102.302985
NE|31071|0500000US31071|00835857|Garfield County|1474624514|5255328|569.356|2.029|41.906912|-98.951283
NE|31073|0500000US31073|00835858|Gosper County|1186729973|11718014|458.199|4.524|40.509095|-99.823206
NE|31075|0500000US31075|00835859|Grant County|2011633358|17249018|776.696|6.66|41.913957|-101.755965
NE|31077|0500000US31077|00835860|Greeley County|1475843020|2150066|569.826|0.83|41.567563|-98.530567
NE|31079|0500000US31079|00835861|Hall County|1415504338|14542805|546.529|5.615|40.866027|-98.502663
NE|31081|0500000US31081|00835862|Hamilton County|1403850997|7017551|542.03|2.709|40.872817|-98.022329
NE|31083|0500000US31083|00835863|Harlan County|1433471185|53339808|553.466|20.595|40.178766|-99.403418
NE|31085|0500000US31085|00835864|Hayes County|1846829900|562429|713.065|0.217|40.537234|-101.047963
NE|31087|0500000US31087|00835865|Hitchcock County|1838765331|22080715|709.951|8.525|40.176896|-101.044217
NE|31089|0500000US31089|00835866|Holt County|6246663912|14619277|2411.851|5.645|42.459287|-98.784766
NE|31091|0500000US31091|00835867|Hooker County|1867293651|1385457|720.966|0.535|41.920317|-101.117324
NE|31093|0500000US31093|00835868|Howard County|1474401359|16376495|569.27|6.323|41.216851|-98.513342
NE|31095|0500000US31095|00835869|Jefferson County|1476765635|14202899|570.182|5.484|40.175736|-97.143103
NE|31097|0500000US31097|00835870|Johnson County|974059404|1675330|376.086|0.647|40.394955|-96.265264
NE|31099|0500000US31099|00835871|Kearney County|1336933471|404663|516.193|0.156|40.50912|-98.947602
NE|31101|0500000US31101|00835872|Keith County|2750729961|123802447|1062.063|47.8|41.194245|-101.644449
NE|31103|0500000US31103|00835873|Keya Paha County|2001740192|2710300|772.876|1.046|42.87548|-99.718351
NE|31105|0500000US31105|00835874|Kimball County|2465517106|1448446|951.942|0.559|41.199274|-103.703153
NE|31107|0500000US31107|00835875|Knox County|2870314750|81551358|1108.235|31.487|42.634404|-97.891349
NE|31109|0500000US31109|00835876|Lancaster County|2169269510|22850511|837.56|8.823|40.783547|-96.688658
NE|31111|0500000US31111|00835877|Lincoln County|6641131937|28397612|2564.155|10.964|41.050323|-100.74448
NE|31113|0500000US31113|00835878|Logan County|1478101923|1203586|570.698|0.465|41.542155|-100.443665
NE|31115|0500000US31115|00835879|Loup County|1459046159|20032911|563.341|7.735|41.898204|-99.514525
NE|31117|0500000US31117|00835881|McPherson County|2225470205|2671077|859.259|1.031|41.648414|-101.120851
NE|31119|0500000US31119|00835880|Madison County|1483057691|7352794|572.612|2.839|41.90993|-97.606856
NE|31121|0500000US31121|00835882|Merrick County|1263381780|23270576|487.794|8.985|41.16979|-98.031057
NE|31123|0500000US31123|00835883|Morrill County|3687380849|16454219|1423.706|6.353|41.732204|-102.990594
NE|31125|0500000US31125|00835884|Nance County|1143726730|17185449|441.595|6.635|41.402385|-97.991408
NE|31127|0500000US31127|00835885|Nemaha County|1054904344|5966167|407.301|2.304|40.387238|-95.852461
NE|31129|0500000US31129|00835886|Nuckolls County|1489645169|1718484|575.155|0.664|40.176492|-98.046842
NE|31131|0500000US31131|00835887|Otoe County|1594444459|8806587|615.618|3.4|40.637992|-96.131027
NE|31133|0500000US31133|00835888|Pawnee County|1116478167|4852359|431.075|1.874|40.137797|-96.245214
NE|31135|0500000US31135|00835889|Perkins County|2287768807|2840175|883.313|1.097|40.857624|-101.62747
NE|31137|0500000US31137|00835890|Phelps County|1397985724|1709313|539.765|0.66|40.516365|-99.406557
NE|31139|0500000US31139|00835891|Pierce County|1484707024|3482144|573.249|1.344|42.271413|-97.610992
NE|31141|0500000US31141|00835892|Platte County|1748546409|24531819|675.118|9.472|41.576866|-97.513467
NE|31143|0500000US31143|00835893|Polk County|1136569017|4687900|438.832|1.81|41.187925|-97.570663
NE|31145|0500000US31145|00835894|Red Willow County|1857462677|2164642|717.17|0.836|40.16942|-100.468576
NE|31147|0500000US31147|00835895|Richardson County|1429261299|7077609|551.841|2.733|40.123743|-95.718603
NE|31149|0500000US31149|00835896|Rock County|2611461740|8812080|1008.291|3.402|42.394749|-99.420851
NE|31151|0500000US31151|00835897|Saline County|1486835483|5797866|574.07|2.239|40.516802|-97.131755
NE|31153|0500000US31153|00835898|Sarpy County|616429160|24664760|238.005|9.523|41.115064|-96.109125
NE|31155|0500000US31155|00835899|Saunders County|1939132554|28792403|748.703|11.117|41.222966|-96.642696
NE|31157|0500000US31157|00835900|Scotts Bluff County|1915608690|15369467|739.621|5.934|41.850506|-103.703021
NE|31159|0500000US31159|00835901|Seward County|1479998886|11539342|571.431|4.455|40.871944|-97.140383
NE|31161|0500000US31161|00835902|Sheridan County|6320009952|76575663|2440.17|29.566|42.512289|-102.36828
NE|31163|0500000US31163|00835903|Sherman County|1465613586|14937773|565.877|5.768|41.218743|-98.972849
NE|31165|0500000US31165|00835904|Sioux County|5352788422|1662499|2066.723|0.642|42.470668|-103.73217
NE|31167|0500000US31167|00835905|Stanton County|1107564317|8725896|427.633|3.369|41.905045|-97.177109
NE|31169|0500000US31169|00835906|Thayer County|1486107858|3070762|573.789|1.186|40.17342|-97.596258
NE|31171|0500000US31171|00835907|Thomas County|1845505749|2087569|712.554|0.806|41.85573|-100.524703
NE|31173|0500000US31173|00835908|Thurston County|1019398007|6437925|393.592|2.486|42.154061|-96.533943
NE|31175|0500000US31175|00835909|Valley County|1471346017|6133639|568.09|2.368|41.564094|-98.983484
NE|31177|0500000US31177|00835910|Washington County|1009915276|8462656|389.93|3.267|41.533973|-96.224577
NE|31179|0500000US31179|00835911|Wayne County|1147146589|1084985|442.916|0.419|42.210746|-97.126243
NE|31181|0500000US31181|00835912|Webster County|1489017942|337241|574.913|0.13|40.180646|-98.49859
NE|31183|0500000US31183|00835913|Wheeler County|1489717918|1059454|575.183|0.409|41.922575|-98.520853
NE|31185|0500000US31185|00835914|York County|1482809121|8579992|572.516|3.313|40.873056|-97.596742
NV|32001|0500000US32001|00858638|Churchill County|12820847801|190742991|4950.157|73.646|39.53771|-118.264166
NV|32003|0500000US32003|00863600|Clark County|20439308551|438384091|7891.661|169.261|36.21413|-115.014398
NV|32005|0500000US32005|00858643|Douglas County|1840283027|72182210|710.537|27.87|38.905129|-119.609019
NV|32007|0500000US32007|00857664|Elko County|44478647053|75156805|17173.302|29.018|41.141133|-115.351424
NV|32009|0500000US32009|00858641|Esmeralda County|9277050177|18552010|3581.889|7.163|37.778966|-117.632382
NV|32011|0500000US32011|00858640|Eureka County|10814982430|11058701|4175.688|4.27|39.977788|-116.272208
NV|32013|0500000US32013|00863310|Humboldt County|24969535376|44194899|9640.792|17.064|41.407914|-118.127591
NV|32015|0500000US32015|00863368|Lander County|14294783202|662270|5519.247|0.256|39.90021|-117.04724
NV|32017|0500000US32017|00863992|Lincoln County|27540342261|9802713|10633.386|3.785|37.634605|-114.863037
NV|32019|0500000US32019|00858645|Lyon County|5187884837|59489121|2003.054|22.969|39.022213|-119.197425
NV|32021|0500000US32021|00858644|Mineral County|9715777465|155864513|3751.283|60.18|38.516647|-118.416279
NV|32023|0500000US32023|00863599|Nye County|47090939237|43207981|18181.914|16.683|37.965864|-116.459011
NV|32027|0500000US32027|00858646|Pershing County|15634691981|79934815|6036.589|30.863|40.439639|-118.409477
NV|32029|0500000US32029|00858642|Storey County|683238144|1881143|263.8|0.726|39.438385|-119.524646
NV|32031|0500000US32031|00858608|Washoe County|16358064865|582717357|6315.884|224.988|40.73132|-119.663269
NV|32033|0500000US32033|00858615|White Pine County|23016356486|23426584|8886.665|9.045|39.418176|-114.900565
NV|32510|0500000US32510|00863219|Carson City|374341370|32594082|144.534|12.585|39.15306|-119.747368
NH|33001|0500000US33001|00873174|Belknap County|1040947197|176373665|401.912|68.098|43.519109|-71.425366
NH|33003|0500000US33003|00873175|Carroll County|2413547249|159588456|931.876|61.617|43.867774|-71.20156
NH|33005|0500000US33005|00873176|Cheshire County|1830408433|57547873|706.725|22.219|42.92546|-72.248183
NH|33007|0500000US33007|00873177|Coos County|4647924493|92541535|1794.574|35.73|44.652548|-71.289431
NH|33009|0500000US33009|00873178|Grafton County|4425280009|106433838|1708.61|41.094|43.926439|-71.842424
NH|33011|0500000US33011|00873179|Hillsborough County|2270202132|41310055|876.53|15.95|42.911532|-71.723055
NH|33013|0500000US33013|00873180|Merrimack County|2416073580|57302046|932.851|22.124|43.299579|-71.680041
NH|33015|0500000US33015|00873181|Rockingham County|1801476202|258205458|695.554|99.694|42.988664|-71.09908
NH|33017|0500000US33017|00873182|Strafford County|951766244|39131257|367.479|15.109|43.293272|-71.035589
NH|33019|0500000US33019|00873183|Sullivan County|1393107952|36915441|537.882|14.253|43.361188|-72.222084
NJ|34001|0500000US34001|00882270|Atlantic County|1438954274|301091070|555.583|116.252|39.469355|-74.633759
NJ|34003|0500000US34003|00882271|Bergen County|602942130|35363774|232.797|13.654|40.959698|-74.074727
NJ|34005|0500000US34005|00882272|Burlington County|2070156208|54585340|799.292|21.076|39.875786|-74.663006
NJ|34007|0500000US34007|00882273|Camden County|573332073|15917055|221.365|6.146|39.802407|-74.961249
NJ|34009|0500000US34009|00882274|Cape May County|651416132|955170886|251.513|368.794|39.085841|-74.846354
NJ|34011|0500000US34011|00882275|Cumberland County|1251948168|503663195|483.38|194.465|39.328434|-75.121628
NJ|34013|0500000US34013|00882276|Essex County|326552020|8653478|126.082|3.341|40.7874|-74.246292
NJ|34015|0500000US34015|00882277|Gloucester County|833999183|38137139|322.009|14.725|39.722875|-75.145681
NJ|34017|0500000US34017|00882278|Hudson County|119638037|41839269|46.193|16.154|40.731375|-74.078601
NJ|34019|0500000US34019|00882228|Hunterdon County|1108086281|24761599|427.835|9.561|40.565283|-74.911969
NJ|34021|0500000US34021|00882229|Mercer County|581404580|11327996|224.482|4.374|40.282503|-74.703724
NJ|34023|0500000US34023|00882230|Middlesex County|801117796|35126562|309.313|13.562|40.439621|-74.40743
NJ|34025|0500000US34025|00882910|Monmouth County|1212642039|500374481|468.204|193.196|40.287048|-74.152446
NJ|34027|0500000US34027|00882231|Morris County|1194054336|53097699|461.027|20.501|40.858896|-74.547292
NJ|34029|0500000US34029|00882279|Ocean County|1627266218|742148419|628.291|286.545|39.865669|-74.258864
NJ|34031|0500000US34031|00882232|Passaic County|482078671|32001147|186.132|12.356|41.036655|-74.299408
NJ|34033|0500000US34033|00882233|Salem County|859515221|105389623|331.861|40.691|39.573828|-75.357356
NJ|34035|0500000US34035|00882234|Somerset County|781847506|7977584|301.873|3.08|40.565527|-74.619938
NJ|34037|0500000US34037|00882236|Sussex County|1342890215|43870812|518.493|16.939|41.137461|-74.691914
NJ|34039|0500000US34039|00882235|Union County|266164943|6839884|102.767|2.641|40.659871|-74.308696
NJ|34041|0500000US34041|00882237|Warren County|923436997|15824253|356.541|6.11|40.853491|-75.009498
NM|35001|0500000US35001|01702363|Bernalillo County|3007611372|15882884|1161.245|6.132|35.053628|-106.66908
NM|35003|0500000US35003|00929108|Catron County|17933561654|14193499|6924.187|5.48|33.901621|-108.391928
NM|35005|0500000US35005|01702364|Chaves County|15713917226|20469858|6067.178|7.903|33.361604|-104.469837
NM|35006|0500000US35006|00933051|Cibola County|11758505173|5554597|4539.984|2.145|34.928272|-107.99268
