GEOID,GNIS ID,Name,Short Name,State,CBSA,Central,DMA,Time Zone,FIPS Class,Population,Housing Units,Land Area,Water Area,Latitude,Longitude
26127,1623006,Oceana County,Oceana,MI,,F,563,America/Detroit,H1,26570,15944,1326257820,2056136375,43.6446171,-86.581772
26129,1623007,Ogemaw County,Ogemaw,MI,,F,513,America/Detroit,H1,21699,16047,1459425916,29693554,44.3349393,-84.1264137
26131,1623008,Ontonagon County,Ontonagon,MI,,F,553,America/Detroit,H1,6780,5672,3396056253,6292619305,47.0221846,-89.4347315
26133,1623009,Osceola County,Osceola,MI,,F,540,America/Detroit,H1,23528,13632,1466946699,17365931,43.9898287,-85.3252876
26135,1623010,Oscoda County,Oscoda,MI,,F,540,America/Detroit,H1,8640,9118,1465236876,15152992,44.6817582,-84.1297714
26137,1623011,Otsego County,Otsego,MI,,F,540,America/Detroit,H1,24164,14731,1333769920,29053674,45.0214343,-84.5989932
26139,1623012,Ottawa County,Ottawa,MI,24340,F,563,America/Detroit,H1,263801,102495,1459373665,2765957666,42.9485349,-86.4218822
26141,1623013,Presque Isle County,Presque Isle,MI,,F,540,America/Detroit,H1,13376,10428,1706074274,4957333304,45.4493131,-83.5277565
26143,1623014,Roscommon County,Roscommon,MI,,F,540,America/Detroit,H1,24449,24459,1345849993,156424239,44.3356086,-84.6115999
26145,1623015,Saginaw County,Saginaw,MI,40980,T,513,America/Detroit,H1,200169,86844,2072284641,41056727,43.3350287,-84.053187
26151,1623016,Sanilac County,Sanilac,MI,,F,505,America/Detroit,H1,43114,22725,2493035045,1624894854,43.4433116,-82.6457539
26153,1623017,Schoolcraft County,Schoolcraft,MI,,F,553,America/Detroit,H1,8485,6313,3033804451,1845681047,46.0424798,-86.1772941
26155,1623018,Shiawassee County,Shiawassee,MI,29620,F,513,America/Detroit,H1,70648,30319,1374422924,26624209,42.9537339,-84.1467311
26157,1623019,Tuscola County,Tuscola,MI,,F,513,America/Detroit,H1,55729,24451,2080088206,286929756,43.4913425,-83.4398686
26159,1623020,Van Buren County,Van Buren,MI,,F,563,America/Detroit,H1,76258,36785,1573351092,1249470315,42.2851056,-86.3064149
26161,1623021,Washtenaw County,Washtenaw,MI,11460,T,505,America/Detroit,H1,344791,147573,1828442046,42615161,42.2532254,-83.8387705
26163,1623022,Wayne County,Wayne,MI,19820,T,505,America/Detroit,H1,1820584,821693,1585280173,156946749,42.2847455,-83.2611329
26165,1623023,Wexford County,Wexford,MI,15620,T,540,America/Detroit,H1,32735,16736,1463347858,27101225,44.3383668,-85.5784138
26147,1625033,Saint Clair County,St. Clair,MI,19820,F,505,America/Detroit,H1,163040,71822,1867822812,298719230,42.931122,-82.6643677
26149,1625034,Saint Joseph County,St. Joseph,MI,44780,T,563,America/Detroit,H1,61295,27778,1296524618,52942658,41.9144143,-85.5277447
22089,1629449,Saint Charles Parish,St. Charles,LA,35380,T,622,America/Chicago,H1,52780,19896,722820579,340703006,29.9055283,-90.3582205
22091,1629457,Saint Helena Parish,St. Helena,LA,12940,F,716,America/Chicago,H1,11203,5150,1057758275,2810554,30.8219753,-90.7103203
22093,1629464,Saint James Parish,St. James,LA,35380,F,622,America/Chicago,H1,22102,8455,625577772,42532340,30.0262965,-90.7963158
22095,1629472,Saint John the Baptist Parish,St. John the Baptist,LA,35380,T,622,America/Chicago,H1,45924,17510,551851752,348524505,30.1264602,-90.4708836
22097,1629479,Saint Landry Parish,St. Landry,LA,36660,T,642,America/Chicago,H1,83384,35692,2392836670,39114892,30.5988511,-92.0058569
22099,1629486,Saint Martin Parish,St. Martin,LA,29180,F,642,America/Chicago,H1,52160,21941,1910498478,204200686,30.1290721,-91.6082957
22101,1629492,Saint Mary Parish,St. Mary,LA,34020,T,716,America/Chicago,H1,54650,23028,1438424557,1460866962,29.6346234,-91.4729263
22103,1629503,Saint Tammany Parish,St. Tammany,LA,35380,F,622,America/Chicago,H1,233740,95412,2189966775,721668349,30.4078429,-89.9546332
22087,1629542,Saint Bernard Parish,St. Bernard,LA,35380,T,622,America/Chicago,H1,35897,16794,977764266,4611616395,29.9047257,-89.3041274
30019,1637566,Daniels County,Daniels,MT,,F,687,America/Denver,H1,1751,1111,3693594413,1021700,48.7837972,-105.5486171
47001,1639722,Anderson County,Anderson,TN,28940,T,557,America/New_York,H1,75129,34717,873245292,19771988,36.1184426,-84.198463
47003,1639723,Bedford County,Bedford,TN,43180,T,659,America/Chicago,H1,45058,18360,1226710123,2983154,35.5137979,-86.4588857
47005,1639724,Benton County,Benton,TN,,F,659,America/Chicago,H1,16489,8975,1020822586,109009079,36.0697842,-88.0682732
47007,1639725,Bledsoe County,Bledsoe,TN,,F,575,America/Chicago,H1,12876,5718,1052635810,838365,35.5964202,-85.2051551
47009,1639726,Blount County,Blount,TN,28940,T,557,America/New_York,H1,123010,55266,1447041818,20307831,35.6872167,-83.9255482
47011,1639727,Bradley County,Bradley,TN,17420,T,575,America/New_York,H1,98963,41395,851489045,6959355,35.1541103,-84.8596027
47013,1639728,Campbell County,Campbell,TN,28940,F,557,America/New_York,H1,40716,19966,1243689525,46503453,36.4035128,-84.1493846
47017,1639729,Carroll County,Carroll,TN,,F,639,America/Chicago,H1,28522,13184,1552055889,2144122,35.9731784,-88.4502607
47019,1639730,Carter County,Carter,TN,27740,T,531,America/New_York,H1,57424,27746,883711484,16656931,36.2927199,-82.1274792
47021,1639731,Cheatham County,Cheatham,TN,34980,F,659,America/Chicago,H1,39105,15663,783308267,11964151,36.2611719,-87.086782
47023,1639732,Chester County,Chester,TN,27180,F,639,America/Chicago,H1,17131,6980,740052043,575590,35.4217523,-88.6134615
47025,1639733,Claiborne County,Claiborne,TN,,F,557,America/New_York,H1,32213,14859,1125555951,18116086,36.4858546,-83.6604159
47029,1639734,Cocke County,Cocke,TN,35460,T,557,America/New_York,H1,35662,17459,1125518964,22196995,35.9254374,-83.121183
47031,1639735,Coffee County,Coffee,TN,46100,T,659,America/Chicago,H1,52796,23434,1110993322,14496456,35.490616,-86.0747626
47035,1639736,Cumberland County,Cumberland,TN,18900,T,557,America/Chicago,H1,56053,28151,1763847584,9825917,35.9503879,-84.9983516
47037,1639737,Davidson County,Davidson,TN,34980,T,659,America/Chicago,H6,626681,283978,1305438546,56749226,36.1694573,-86.7849315
47041,1639738,DeKalb County,DeKalb,TN,,F,659,America/Chicago,H1,18723,9405,788253896,63816416,35.9798607,-85.8327517
47039,1639739,Decatur County,Decatur,TN,,F,659,America/Chicago,H1,11757,6873,864654041,28588845,35.6030198,-88.1087728
47043,1639740,Dickson County,Dickson,TN,34980,F,659,America/Chicago,H1,49666,20820,1268824458,3688818,36.1490481,-87.3566551
47045,1639741,Dyer County,Dyer,TN,20540,T,640,America/Chicago,H1,38335,16703,1326920403,36780572,36.0590578,-89.4137659
47047,1639742,Fayette County,Fayette,TN,32820,F,640,America/Chicago,H1,38413,15669,1825386659,3762451,35.197079,-89.4143741
47049,1639743,Fentress County,Fentress,TN,,F,557,America/Chicago,H1,17959,8961,1291399079,829338,36.3804934,-84.9324585
47051,1639744,Franklin County,Franklin,TN,46100,F,659,America/Chicago,H1,41052,18697,1436257485,54890094,35.1549608,-86.0921752
47053,1639745,Gibson County,Gibson,TN,27180,F,639,America/Chicago,H1,49683,21999,1561094821,2353199,35.9966113,-88.9326248
47055,1639746,Giles County,Giles,TN,,F,659,America/Chicago,H1,29485,13844,1582292854,642569,35.2021509,-87.0347774
47059,1639747,Greene County,Greene,TN,24620,T,531,America/New_York,H1,68831,32025,1611399661,5056718,36.1753512,-82.8458267
47061,1639748,Grundy County,Grundy,TN,,F,575,America/Chicago,H1,13703,6397,933778866,1522451,35.3883667,-85.7225824
47065,1639749,Hamilton County,Hamilton,TN,16860,T,575,America/New_York,H1,336463,151107,1404890184,86631783,35.1808553,-85.1647899
47069,1639750,Hardeman County,Hardeman,TN,,F,640,America/Chicago,H1,27253,10851,1729510170,6768412,35.2068683,-88.9930849
47071,1639751,Hardin County,Hardin,TN,,F,639,America/Chicago,H1,26026,13946,1495246952,49148746,35.1986761,-88.1844852
47073,1639752,Hawkins County,Hawkins,TN,28700,T,531,America/New_York,H1,56833,26870,1261259454,32691660,36.4411635,-82.9446876
47075,1639753,Haywood County,Haywood,TN,15140,T,640,America/Chicago,H1,18787,8315,1380753077,2457129,35.5832218,-89.2838358
47077,1639754,Henderson County,Henderson,TN,,F,639,America/Chicago,H1,27769,12776,1346982937,15049181,35.6542571,-88.3879869
47079,1639755,Henry County,Henry,TN,37540,T,659,America/Chicago,H1,32330,17054,1455823082,81118140,36.3318376,-88.3012136
47081,1639756,Hickman County,Hickman,TN,,F,659,America/Chicago,H1,24690,10311,1586365395,332916,35.8032507,-87.4733082
47085,1639757,Humphreys County,Humphreys,TN,,F,659,America/Chicago,H1,18538,8865,1375232049,66620771,36.0408189,-87.7756334
47087,1639758,Jackson County,Jackson,TN,18260,F,659,America/Chicago,H1,11638,5843,798545703,29019623,36.3592115,-85.6731508
47089,1639759,Jefferson County,Jefferson,TN,34100,T,557,America/New_York,H1,51407,23499,709858548,104186904,36.0509877,-83.4463101
47091,1639760,Johnson County,Johnson,TN,,F,531,America/New_York,H1,18244,8956,773046157,11001626,36.4549372,-81.8517726
47093,1639761,Knox County,Knox,TN,28940,T,557,America/New_York,H1,432226,194949,1316271254,45715161,35.9932192,-83.937082
47095,1639762,Lake County,Lake,TN,,F,632,America/Chicago,H1,7832,2598,429379130,72802129,36.3353844,-89.4934668
47097,1639763,Lauderdale County,Lauderdale,TN,,F,640,America/Chicago,H1,27815,11256,1222453808,92173871,35.7610128,-89.6314442
47099,1639764,Lawrence County,Lawrence,TN,29980,T,659,America/Chicago,H1,41869,18177,1598355330,2229584,35.2172742,-87.3955853
47101,1639765,Lewis County,Lewis,TN,,F,659,America/Chicago,H1,12161,5470,730608109,1031587,35.5272807,-87.4930956
47103,1639766,Lincoln County,Lincoln,TN,,F,691,America/Chicago,H1,33361,15241,1477169515,990366,35.1405167,-86.5889416
47105,1639767,Loudon County,Loudon,TN,28940,T,557,America/New_York,H1,48556,21725,593665426,47019542,35.7347784,-84.3118693
47111,1639768,Macon County,Macon,TN,34980,F,659,America/Chicago,H1,22248,9861,795498380,246691,36.5320344,-86.0072701
47113,1639769,Madison County,Madison,TN,27180,T,639,America/Chicago,H1,98294,41877,1442926509,3908964,35.6081437,-88.8384709
47115,1639770,Marion County,Marion,TN,16860,F,575,America/Chicago,H1,28237,12954,1290227262,36501967,35.1293467,-85.6220335
47117,1639771,Marshall County,Marshall,TN,30280,T,659,America/Chicago,H1,30617,13119,972437127,1801806,35.4688611,-86.7650174
47119,1639772,Maury County,Maury,TN,34980,F,659,America/Chicago,H1,80956,35254,1588021250,6319194,35.6169396,-87.077014
47107,1639773,McMinn County,McMinn,TN,11940,T,575,America/New_York,H1,52266,23341,1114018337,5331264,35.4247464,-84.6174739
47109,1639774,McNairy County,McNairy,TN,,F,640,America/Chicago,H1,26075,11933,1457801922,1947871,35.1754532,-88.5636399
47121,1639775,Meigs County,Meigs,TN,,F,575,America/New_York,H1,11753,5628,505362806,56013385,35.5128264,-84.8133872
47123,1639776,Monroe County,Monroe,TN,,F,557,America/New_York,H1,44519,20787,1646104693,44013070,35.4426435,-84.2527979
47125,1639777,Montgomery County,Montgomery,TN,17300,T,659,America/Chicago,H1,172331,70098,1396461566,12050596,36.4968581,-87.3828871
47129,1639778,Morgan County,Morgan,TN,28940,F,557,America/New_York,H1,21987,8920,1352440400,809723,36.1350244,-84.6492037
47131,1639779,Obion County,Obion,TN,46460,T,632,America/Chicago,H1,31807,14659,1410839429,27916074,36.3582327,-89.1487992
47133,1639780,Overton County,Overton,TN,18260,F,659,America/Chicago,H1,22083,10295,1122714642,3500016,36.3449979,-85.2880812
47135,1639781,Perry County,Perry,TN,,F,659,America/Chicago,H1,7915,4599,1074148474,21084076,35.6426343,-87.8589667
47139,1639782,Polk County,Polk,TN,17420,F,575,America/New_York,H1,16825,7991,1125806416,19834205,35.1199027,-84.523323
47141,1639783,Putnam County,Putnam,TN,18260,T,659,America/Chicago,H1,72321,31882,1038852585,3784351,36.1408328,-85.4951907
47143,1639784,Rhea County,Rhea,TN,19420,T,575,America/New_York,H1,31809,14365,816822960,54463425,35.6087115,-84.9243961
47145,1639785,Roane County,Roane,TN,28940,F,557,America/New_York,H1,54181,25716,934229744,88755772,35.8478552,-84.5232422
47147,1639786,Robertson County,Robertson,TN,34980,F,659,America/Chicago,H1,66283,26086,1233577495,451694,36.525452,-86.8705685
47149,1639787,Rutherford County,Rutherford,TN,34980,F,659,America/Chicago,H1,262604,102968,1604145428,12143221,35.8427058,-86.4167375
47151,1639788,Scott County,Scott,TN,,F,557,America/New_York,H1,22228,9910,1378642788,2414259,36.4285386,-84.5035173
47155,1639789,Sevier County,Sevier,TN,42940,T,557,America/New_York,H1,89889,55918,1534567408,13514945,35.7846581,-83.5241918
47157,1639790,Shelby County,Shelby,TN,32820,T,640,America/Chicago,H1,927644,398274,1976612450,56576401,35.1839961,-89.8955976
47159,1639791,Smith County,Smith,TN,34980,F,659,America/Chicago,H1,19166,8529,814004493,28706391,36.2505341,-85.9567146
47161,1639792,Stewart County,Stewart,TN,17300,F,659,America/Chicago,H1,13324,6778,1189659929,87232255,36.5011044,-87.8384576
47163,1639793,Sullivan County,Sullivan,TN,28700,T,531,America/New_York,H1,156823,73760,1070605281,42330294,36.5129154,-82.3041429
47165,1639794,Sumner County,Sumner,TN,34980,T,659,America/Chicago,H1,160645,65968,1371267673,35658276,36.4694088,-86.4603554
47167,1639795,Tipton County,Tipton,TN,32820,F,640,America/Chicago,H1,61081,23199,1187161824,38714600,35.4968699,-89.7592441
47177,1639796,Warren County,Warren,TN,32660,T,659,America/Chicago,H1,39839,17821,1120635730,3508343,35.6786827,-85.778498
47179,1639797,Washington County,Washington,TN,27740,T,531,America/New_York,H1,122979,57254,845539916,8632655,36.2932966,-82.4974203
47181,1639798,Wayne County,Wayne,TN,,F,659,America/Chicago,H1,17021,7287,1901310603,4023299,35.2399171,-87.788014
47183,1639799,Weakley County,Weakley,TN,32280,T,632,America/Chicago,H1,35021,15495,1503135455,3679548,36.2983027,-88.7177438
47185,1639800,White County,White,TN,,F,659,America/Chicago,H1,25841,11511,975578971,7128063,35.9263484,-85.4551772
47187,1639801,Williamson County,Williamson,TN,34980,T,659,America/Chicago,H1,183182,68498,1508925443,3028823,35.8937802,-86.8986059
47189,1639802,Wilson County,Wilson,TN,34980,T,659,America/Chicago,H1,113993,45568,1478433235,32037460,36.154851,-86.2977253
47015,1648572,Cannon County,Cannon,TN,34980,F,659,America/Chicago,H1,13801,6037,687991703,156872,35.8086769,-86.0617406
47027,1648573,Clay County,Clay,TN,,F,659,America/Chicago,H1,7861,4282,612626617,59071040,36.5511571,-85.5438592
47033,1648574,Crockett County,Crockett,TN,27180,F,640,America/Chicago,H1,14586,6425,687731312,529234,35.8135385,-89.1395282
47057,1648575,Grainger County,Grainger,TN,34100,F,557,America/New_York,H1,22657,10894,726751601,56614954,36.2762587,-83.5096204
47063,1648576,Hamblen County,Hamblen,TN,34100,T,557,America/New_York,H1,62544,26963,417450989,37877929,36.2171519,-83.2666626
47067,1648577,Hancock County,Hancock,TN,,F,557,America/New_York,H1,6819,3624,575858117,2984311,36.5236457,-83.221826
47083,1648578,Houston County,Houston,TN,,F,659,America/Chicago,H1,8426,4188,518739541,17322109,36.2859717,-87.7170356
47127,1648579,Moore County,Moore,TN,46100,F,659,America/Chicago,H6,6362,2915,334684959,3093426,35.2846174,-86.3587711
47137,1648580,Pickett County,Pickett,TN,,F,659,America/Chicago,H1,5077,3462,422113383,29822854,36.5584093,-85.0749898
47169,1648581,Trousdale County,Trousdale,TN,34980,F,659,America/Chicago,H6,7870,3368,295758787,6345335,36.3920429,-86.1567528
47171,1648582,Unicoi County,Unicoi,TN,27740,F,531,America/New_York,H1,18313,8830,482165202,850686,36.1107306,-82.4323428
47173,1648583,Union County,Union,TN,28940,F,557,America/New_York,H1,19109,8958,578990181,61092965,36.2878739,-83.8375139
47175,1648584,Van Buren County,Van Buren,TN,,F,659,America/Chicago,H1,5548,2663,708142475,2893424,35.6959815,-85.4526142
47153,1652643,Sequatchie County,Sequatchie,TN,16860,F,575,America/Chicago,H1,14112,6368,688567749,481448,35.3711477,-85.4105869
06097,1657246,Sonoma County,Sonoma,CA,42220,T,807,America/Los_Angeles,H1,483878,204572,4081430136,497530353,38.5252926,-122.9225447
24045,1668606,Wicomico County,Wicomico,MD,41540,T,576,America/New_York,H1,98733,41192,969804281,66808582,38.3694101,-75.6315311
24047,1668802,Worcester County,Worcester,MD,41540,F,576,America/New_York,H1,51454,55749,1212841011,586834971,38.2165007,-75.2966693
30085,1669428,Roosevelt County,Roosevelt,MT,,F,687,America/Denver,H1,10425,4063,6098886500,37876242,48.294533,-105.0165409
13039,1671316,Camden County,Camden,GA,41220,T,561,America/New_York,H1,50513,21114,1587727882,437293017,30.9224881,-81.6363848
13127,1671513,Glynn County,Glynn,GA,15260,T,561,America/New_York,H1,79626,40716,1087155362,428629840,31.2132418,-81.4936976
13153,1671693,Houston County,Houston,GA,47580,T,503,America/New_York,H1,139900,58325,972645761,11344823,32.4590071,-83.6662426
13151,1671894,Henry County,Henry,GA,12060,T,524,America/New_York,H1,203922,76533,834304554,11447521,33.4529856,-84.154184
13021,1672039,Bibb County,Bibb,GA,31420,T,503,America/New_York,H6,155547,69662,646879637,14514058,32.8064982,-83.69742
13063,1672399,Clayton County,Clayton,GA,12060,T,524,America/New_York,H1,259424,104705,366664243,7152613,33.5419006,-84.3576543
13059,1672699,Clarke County,Clarke,GA,12020,T,524,America/New_York,H6,116714,51068,308727523,4752204,33.9511683,-83.367332
13227,1673011,Pickens County,Pickens,GA,12060,F,524,America/New_York,H1,29431,13692,601025731,1695924,34.4643198,-84.4656391
13285,1673298,Troup County,Troup,GA,29300,T,524,America/New_York,H1,67044,28046,1072223976,82812028,33.0335104,-85.0283368
13117,1673358,Forsyth County,Forsyth,GA,12060,T,524,America/New_York,H1,175511,64052,580210822,59946531,34.2255464,-84.1250174
13217,1673547,Newton County,Newton,GA,12060,T,524,America/New_York,H1,99958,38342,704894510,18224766,33.555049,-83.8501866
51017,1673638,Bath County,Bath,VA,,F,573,America/New_York,H1,4731,3270,1370512659,14049862,38.0586888,-79.7410619
51045,1673664,Craig County,Craig,VA,40220,F,573,America/New_York,H1,5190,2809,853489575,2798854,37.4817064,-80.2113954
51005,1673675,Alleghany County,Alleghany,VA,,F,573,America/New_York,H1,16250,8074,1153727336,8535515,37.7877775,-80.0061752
51091,1673774,Highland County,Highland,VA,,F,573,America/New_York,H1,2321,1837,1075249079,1805636,38.3623256,-79.5685441
51171,1673918,Shenandoah County,Shenandoah,VA,,F,511,America/New_York,H1,41993,20876,1317722983,8801811,38.8583044,-78.5708517
51157,1673976,Rappahannock County,Rappahannock,VA,47900,F,511,America/New_York,H1,7373,3839,689525028,2068623,38.6847723,-78.1592302
51187,1674058,Warren County,Warren,VA,47900,F,511,America/New_York,H1,37575,16034,552872306,8483552,38.9086479,-78.2084594
51145,1674225,Powhatan County,Powhatan,VA,40060,F,556,America/New_York,H1,28046,10043,673969480,5505282,37.5501872,-77.9151943
51075,1674271,Goochland County,Goochland,VA,40060,F,556,America/New_York,H1,21717,8618,728861838,21988018,37.7216506,-77.9158559
51023,1674418,Botetourt County,Botetourt,VA,40220,T,573,America/New_York,H1,33148,14562,1401706839,12195597,37.5571191,-79.8123171
